date,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2014-05-25,140973.96269,487000.96202,474185.14723,2012082.92203,2114609.44035,2306846.6622,1935188.03329,884291.22051,986817.73883,833027.96135,640790.7395,0.0,0.0
2014-05-26,128197.6479,512790.5916,487151.06202,1948604.24808,2128080.95514,2346016.95657,1935784.48329,884563.77051,999941.65362,833284.71135,640988.2395,0.0,0.0
2014-05-27,179524.30706,500103.42681,512926.5916,1923474.7185,2102999.02556,2385108.65094,1872182.05934,884798.37051,987383.68883,833505.71135,641158.2395,0.0,0.0
2014-05-28,128273.8979,551577.76097,513095.5916,1911281.07871,2065209.75619,2411549.28052,1872798.90934,872262.50572,1000536.40362,820952.94656,641369.4895,0.0,0.0
2014-05-29,89816.40353,577391.16555,513236.5916,1886144.47413,2091439.11077,2425042.89531,1886144.47413,872502.20572,1000811.35362,821178.54656,654376.65429,0.0,0.0
2014-05-30,320877.24475,359382.51412,526238.68139,1835417.83997,2117789.81535,2438667.0601,1886758.19913,859951.01593,1013972.09341,821445.74656,654589.57929,0.0,0.0
2014-05-31,89871.35353,603421.94513,526389.35639,1810265.83539,2118396.19035,2452204.07489,1887298.42413,860197.24093,1014262.41841,821680.94656,654777.00429,0.0,0.0
2014-06-01,115588.25811,565098.15076,552255.01097,1759510.15123,2119118.06535,2478725.97947,1887941.54913,860490.36593,1014608.04341,809117.80677,667843.26908,0.0,0.0
2014-06-02,295503.19017,385438.9437,565310.45076,1683083.38749,2171306.04951,2492505.16926,1888650.82413,835117.71135,1040685.14799,809421.78177,668094.16908,0.0,0.0
2014-06-03,141376.56269,488391.76202,629768.32471,1606551.84875,2210615.34388,2506220.88405,1876452.55934,861111.79093,1041045.59799,809702.13177,668325.56908,0.0,0.0
2014-06-04,128569.3979,501420.65181,642846.9895,1555689.71459,2224250.58367,2532817.13863,1877113.20934,861414.96593,1041412.12299,809987.20677,668560.86908,0.0,0.0
2014-06-05,128607.3979,527290.33139,630176.24971,1543288.7748,2224907.98367,2546426.47842,1877668.00934,861669.56593,1041719.92299,810226.60677,668758.46908,0.0,0.0
2014-06-06,270148.51059,360198.01412,643210.7395,1543705.7748,2212644.94388,2559978.74321,1891039.57413,849038.17614,1042001.39799,810445.53177,668939.16908,0.0,0.0
2014-06-07,77208.53874,553327.86097,643404.4895,1544170.7748,2200443.35409,2573617.958,1891609.19913,849293.92614,1042315.27299,810689.65677,669140.66908,0.0,0.0
2014-06-08,77228.93874,540602.57118,656445.97929,1531707.28501,2201024.75409,2587169.44779,1892108.99913,836646.83635,1055462.16278,810903.85677,682188.95887,0.0,0.0
2014-06-09,115878.50811,515015.5916,695271.04866,1506420.60543,2188816.2643,2600828.73758,1892682.29913,836900.33635,1055781.96278,811149.55677,682395.65887,0.0,0.0
2014-06-10,180313.90706,489423.46202,721255.62824,1365233.86774,2241044.27346,2614551.65237,1893296.02413,837171.71135,1056124.31278,811412.58177,682616.93387,0.0,0.0
2014-06-11,167481.79227,541095.02118,760109.67261,1275438.26421,2241679.37346,2628175.81716,1893832.57413,824525.74656,1056423.61278,798759.31698,682810.38387,0.0,0.0
2014-06-12,528388.10639,425287.98807,773250.8874,1185651.36068,2242427.57346,2461515.32489,1894464.67413,824800.94656,1056776.21278,799025.91698,695925.79866,0.0,0.0
2014-06-13,270723.38559,670362.66908,773495.3874,1082893.54236,2333377.75199,2462293.64989,1895063.69913,825061.74656,1070001.95257,799278.56698,696145.84866,0.0,0.0
2014-06-14,90272.27853,851138.62614,735074.26803,1121955.46173,2321287.1622,2488935.67947,1895717.84913,799554.46698,1083267.34236,799554.46698,696386.14866,0.0,0.0
2014-06-15,77404.73874,864352.91593,735345.01803,1122368.71173,2322142.1622,2502753.21926,1896416.09913,774047.3874,1122368.71173,799848.96698,696642.64866,0.0,0.0
2014-06-16,103243.91832,825951.34656,761423.89761,1109872.12194,2297177.18262,2516570.50905,1897106.99913,761423.89761,1122777.61173,800140.36698,696896.44866,0.0,0.0
2014-06-17,103280.71832,748785.20782,852065.92614,1071537.45257,2259265.71325,2582017.958,1897783.19913,761695.29761,1123177.81173,800425.56698,710054.93845,0.0,0.0
2014-06-18,103312.31832,671530.06908,929810.86488,1058951.26278,2272871.00304,2595721.99779,1898363.84913,749014.30782,1110607.42194,813584.50677,710272.18845,0.0,0.0
2014-06-19,103345.71832,413382.87328,1175557.54589,1033457.1832,2170260.08472,2725743.32069,1898977.57413,749256.45782,1110966.47194,813847.53177,710501.81345,0.0,0.0
2014-06-20,90460.05353,271380.16059,1318132.20858,1046752.04799,2158118.41993,2726724.47069,1912583.98892,749526.15782,1111366.37194,814140.48177,710757.56345,0.0,0.0
2014-06-21,77565.08874,284405.32538,1318606.50858,1034201.1832,2145967.45514,2766488.16506,1913272.18892,749795.85782,1124693.78673,814433.43177,711013.31345,0.0,0.0
2014-06-22,77592.08874,284504.32538,1306133.49379,1047493.19799,2146714.45514,2780383.17985,1913938.18892,750056.85782,1125085.28673,814716.93177,724192.82824,0.0,0.0
2014-06-23,142300.56269,232855.46622,1306577.89379,1009040.35362,2043953.53682,2884820.49817,1914589.38892,737375.64303,1125468.08673,802057.71698,724439.22824,0.0,0.0
2014-06-24,168234.49227,271763.41059,1294111.479,996465.83883,1992931.67766,2898809.71296,1902343.87413,737643.54303,1125876.98673,802349.11698,724702.42824,0.0,0.0
2014-06-25,116512.10811,323644.74475,1294578.979,996825.81383,1993651.62766,2925748.49254,1903031.09913,724964.22824,1139229.50152,802638.96698,724964.22824,0.0,0.0
2014-06-26,129500.6479,323751.61975,1204356.02547,1036005.1832,2020210.10724,2913764.57775,1916609.58892,725203.62824,1139605.70152,802904.01698,725203.62824,0.0,0.0
2014-06-27,103639.91832,362739.71412,1204814.05047,1036399.1832,2020978.40724,2914872.70275,1917338.48892,725479.42824,1152994.09131,803209.36698,725479.42824,0.0,0.0
2014-06-28,77757.23874,388786.1937,1192277.66068,1036763.1832,2008728.66745,2928855.99254,1918011.88892,712774.68845,1153399.04131,803491.46698,738693.76803,0.0,0.0
2014-06-29,77780.78874,388903.9437,1179675.29589,1037077.1832,2022300.50724,2942706.50733,1918592.78892,700027.09866,1153748.36631,803734.81698,738917.49303,0.0,0.0
2014-06-30,129667.6479,324169.11975,1205909.12547,1037341.1832,2022815.30724,2943455.60733,1919081.18892,700205.29866,1154042.06631,803939.41698,739105.59303,0.0,0.0
2014-07-01,168611.16727,272371.88559,1219188.44026,1024637.09341,2023334.00724,2944210.38233,1919573.28892,700384.84866,1154337.99131,791175.47719,739295.11803,0.0,0.0
2014-07-02,285417.32538,324337.86975,1050854.69799,1037881.1832,1997921.27766,2957961.37212,1920080.18892,700569.79866,1154642.81631,791384.40219,739490.34303,0.0,0.0
2014-07-03,129769.8979,480148.62223,1051136.17299,1051136.17299,1998456.42766,2958753.67212,1920594.48892,700757.44866,1154952.09131,791596.37719,752665.40782,0.0,0.0
2014-07-04,90867.97853,506264.45181,1025510.04341,1077434.60257,1986114.38787,2972681.01191,1921208.68892,700981.54866,1155321.44131,791849.52719,752906.10782,0.0,0.0
2014-07-05,77909.63874,532382.53139,1012825.30362,1090734.94236,1973710.84808,2986536.1517,1921771.08892,701186.74866,1155659.64131,792081.32719,753126.50782,0.0,0.0
2014-07-06,64942.44895,519539.5916,1026090.69341,1091033.14236,1961261.95829,3000341.14149,1935284.97871,701378.44866,1155975.59131,792297.87719,753332.40782,0.0,0.0
2014-07-07,116930.15811,480712.87223,1013394.70362,1078355.90257,1974820.44808,3001207.39149,1922851.48892,701580.94866,1156309.34131,792526.62719,753549.90782,0.0,0.0
2014-07-08,90971.92853,428867.66307,1078667.15257,1065671.16278,1975390.44808,3002073.64149,1923406.48892,701783.44866,1156643.09131,792755.37719,766763.39761,0.0,0.0
2014-07-09,117001.25811,260002.7958,1209013.00047,1053011.32299,2015021.66745,3003032.29149,1924020.68892,702007.54866,1170012.5811,793008.52719,767008.24761,0.0,0.0
2014-07-10,104030.91832,260077.2958,1170347.8311,1118332.37194,2002595.17766,3016896.63128,1924571.98892,689204.83387,1170347.8311,793235.75219,767228.02261,0.0,0.0
2014-07-11,91054.35353,260155.2958,1079644.47757,1209722.12547,1990188.01287,3030809.19607,1925149.18892,689411.53387,1157691.06631,793473.65219,767458.12261,0.0,0.0
2014-07-12,91081.82853,260233.7958,858771.52614,1444297.56669,1990788.53787,3031723.72107,1925730.08892,689619.55887,1158040.39131,806724.76698,767689.69761,0.0,0.0
2014-07-13,91109.82853,260313.7958,846019.83635,1444741.56669,1965369.15829,3058687.10065,1926322.08892,689831.55887,1145380.70152,819988.45677,780941.3874,0.0,0.0
2014-07-14,104152.51832,234343.16622,859258.27614,1419078.06211,1965878.78329,3085518.35523,1926821.58892,690010.43387,1145677.70152,820201.08177,781143.8874,0.0,0.0
2014-07-15,104184.31832,234414.71622,859520.62614,1380442.21774,1992525.08787,3099483.47002,1927409.88892,690221.10887,1133004.46173,820451.50677,781382.3874,0.0,0.0
2014-07-16,104213.11832,221452.87643,859758.22614,1367797.17795,2006102.52766,3113366.90981,1927942.68892,690411.90887,1133317.66173,833704.94656,781598.3874,0.0,0.0
2014-07-17,104247.51832,234556.91622,860042.02614,1355217.73816,2006764.72766,3075301.79044,1967671.90829,690639.80887,1133691.76173,833980.14656,781856.3874,0.0,0.0
2014-07-18,104281.91832,234634.31622,860325.82614,1355664.93816,2007426.92766,3076316.59044,1968321.20829,677832.46908,1134065.86173,834255.34656,782114.3874,0.0,0.0
2014-07-19,91277.65353,260793.2958,860617.87614,1343085.47337,2021148.04245,3064321.22565,1968989.38329,678062.56908,1134450.83673,834538.54656,782379.8874,0.0,0.0
2014-07-20,78261.23874,286957.87538,860873.62614,1330441.05858,2008705.12766,3065231.85065,1969574.50829,678264.06908,1134787.96173,834786.54656,782612.3874,0.0,0.0
2014-07-21,117426.73311,260948.2958,874176.79093,1317788.89379,1983207.04808,3079189.89044,1970159.63329,678465.56908,1135125.08673,835034.54656,795892.30219,0.0,0.0
2014-07-22,104407.71832,287121.22538,874414.64093,1292045.51421,2009848.57766,3080027.69044,1970695.68329,678650.16908,1135433.93673,835261.74656,796108.85219,0.0,0.0
2014-07-23,117491.53311,287201.52538,874659.19093,1292406.86421,2010410.67766,3080889.09044,1971246.83329,678839.96908,1109642.25715,848549.96135,796331.50219,0.0,0.0
2014-07-24,130581.8979,287280.17538,822665.95677,1331935.35858,2010961.22766,3081732.79044,1971786.65829,665967.67929,1109946.13215,848782.33635,796549.57719,0.0,0.0
2014-07-25,117560.38311,300432.09017,809860.41698,1345413.27337,1998526.51287,3082694.49044,1972401.98329,666175.50429,1110292.50715,862109.47614,796798.15219,0.0,0.0
2014-07-26,78393.68874,313574.75496,797002.50219,1384955.16774,1985973.44808,3109616.32002,1972907.83329,666346.35429,1110577.25715,862330.57614,797002.50219,0.0,0.0
2014-07-27,78416.63874,326735.99475,797235.82719,1385360.61774,1973485.40829,3110526.67002,1973485.40829,653471.9895,1110902.38215,862583.02614,797235.82719,0.0,0.0
2014-07-28,117658.70811,274536.98559,810537.76698,1372684.92795,1974051.65829,3111419.17002,1974051.65829,653659.4895,1111221.13215,862830.52614,797464.57719,0.0,0.0
2014-07-29,91538.40353,287692.12538,823845.63177,1373076.05295,1961537.2185,3112305.72002,1974614.13329,653845.7395,1124614.67194,863076.37614,797691.80219,0.0,0.0
2014-07-30,104649.71832,287786.72538,824116.53177,1373527.55295,1949101.00371,3113329.12002,1975263.43329,654060.7395,1124984.47194,863360.17614,797954.10219,0.0,0.0
2014-07-31,91595.45353,287871.42538,785103.8874,1426272.06211,1949674.65371,3114245.42002,1975844.78329,641168.17471,1125315.57194,876699.34093,798188.95219,0.0,0.0
2014-08-01,143978.88769,274868.78559,628271.50992,1596856.75438,1910992.50934,3115179.57002,1976437.45829,641360.49971,1112564.13215,876962.31593,798428.37719,0.0,0.0
2014-08-02,117837.58311,314233.55496,589187.91555,1623540.03396,1898494.39455,3116149.42002,1977052.78329,641560.17471,1112910.50715,877235.34093,798676.95219,0.0,0.0
2014-08-03,78581.48874,366713.61412,576264.25076,1637114.34875,1899052.64455,3117065.72002,1990731.04808,641748.82471,1113237.75715,877493.29093,798911.80219,0.0,0.0
2014-08-04,131001.1479,314402.75496,589505.16555,1624414.23396,1807815.84102,3196428.00876,1991217.44808,641905.62471,1113509.75715,890807.80572,812207.11698,0.0,0.0
2014-08-05,222759.32643,327587.24475,589657.04055,1598625.75438,1755867.63186,3157941.03939,2004833.93787,642070.99971,1113796.63215,877933.81593,812416.36698,0.0,0.0
2014-08-06,131075.8979,432550.46307,576733.95076,1612233.54417,1743309.44207,3172036.72918,2005461.23787,642271.89971,1114145.13215,878208.51593,812670.56698,0.0,0.0
2014-08-07,104892.71832,458905.64265,576909.95076,1612725.54417,1730729.85228,3173004.72918,2006073.23787,603133.13034,1153819.90152,878476.51593,812918.56698,0.0,0.0
2014-08-08,91808.77853,472159.43244,577083.75076,1626326.93396,1718135.71249,3173960.62918,2006677.58787,603314.83034,1141051.96173,891856.70572,813163.46698,0.0,0.0
2014-08-09,78720.53874,419842.87328,629764.30992,1640011.22375,1705611.6727,3188181.81897,1994253.64808,603524.13034,1141447.81173,892166.10572,826565.65677,0.0,0.0
2014-08-10,78747.08874,419984.47328,629976.70992,1627439.83396,1693062.40791,3189257.09397,2008050.76287,603727.68034,1141832.78673,892467.00572,826844.43177,0.0,0.0
2014-08-11,105032.51832,380742.87891,643324.17471,1641133.09875,1693649.35791,3190362.74397,2008746.91287,603936.98034,1142228.63673,892776.40572,827131.08177,0.0,0.0
2014-08-12,105067.31832,288935.12538,748604.64303,1628543.43396,1694210.50791,3178286.37918,2022545.87766,604137.08034,1142607.08673,893072.20572,827405.13177,0.0,0.0
2014-08-13,131370.3979,262740.7958,748811.26803,1628992.93396,1681541.09312,3179163.62918,2023104.12766,604303.83034,1142922.46173,893318.70572,827633.50677,0.0,0.0
2014-08-14,144556.93769,275972.33559,749067.76803,1603267.85438,1682117.09312,3193394.16897,2023797.12766,604510.83034,1130172.42194,893624.70572,827917.00677,0.0,0.0
2014-08-15,131456.6479,302350.29017,736157.22824,1616916.76917,1656353.76354,3194396.54397,2024432.37766,604700.58034,1130527.17194,893905.20572,828176.88177,0.0,0.0
2014-08-16,92047.30353,341889.98454,736378.42824,1617402.61917,1643701.84875,3208506.00876,2025040.67766,604882.28034,1130866.87194,894173.80572,828425.73177,0.0,0.0
2014-08-17,92077.05353,342000.48454,736616.42824,1617925.36917,1617925.36917,3249004.60313,2025695.17766,605077.78034,1131232.37194,894462.80572,828693.48177,0.0,0.0
2014-08-18,184223.40706,302652.74017,723734.81345,1579057.7748,1618534.21917,3237068.43834,2026457.47766,618464.29513,1131658.07194,894799.40572,829005.33177,0.0,0.0
2014-08-19,131634.6479,355413.54933,737154.02824,1566452.31001,1619106.16917,3251375.80313,2027173.57766,618682.84513,1132057.97194,908279.07051,829298.28177,0.0,0.0
2014-08-20,118509.20811,342359.93454,750558.31803,1580122.7748,1619625.84417,3252419.37813,2027824.22766,618881.42013,1132421.32194,908570.59551,829564.45677,0.0,0.0
2014-08-21,144889.96269,329295.36975,750793.44303,1580617.7748,1620133.21917,3227094.62355,2028459.47766,619075.29513,1132776.07194,908855.22051,829824.33177,0.0,0.0
2014-08-22,118581.65811,329393.49475,764192.90782,1594264.51459,1620615.99417,3228056.24855,2029063.92766,606084.03034,1133113.62194,909126.04551,830071.60677,0.0,0.0
2014-08-23,158157.47748,369034.11412,724888.43845,1581574.7748,1594754.56459,3242228.28834,2029687.62766,606270.33034,1120282.13215,909405.49551,830326.75677,0.0,0.0
2014-08-24,92284.07853,421870.07328,711905.74866,1595196.21459,1555645.89522,3295859.9475,2030249.72766,606438.23034,1120592.38215,909657.34551,830556.70677,0.0,0.0
2014-08-25,118681.78311,369232.21412,764838.15782,1529676.31564,1595610.63959,3296716.1975,2030777.17766,606595.78034,1120883.50715,909893.67051,830772.48177,0.0,0.0
2014-08-26,118720.70811,369353.31412,765089.00782,1516986.82585,1596133.96459,3297797.4475,2031443.22766,619985.92013,1121251.13215,910192.09551,831044.95677,0.0,0.0
2014-08-27,118758.73311,369471.61412,752138.64303,1530668.11564,1557058.94522,3325244.52708,2045289.29245,620184.49513,1121610.25715,910483.62051,844506.54656,0.0,0.0
2014-08-28,303594.01517,329993.49475,752385.16803,1372772.93816,1557569.29522,3339534.16687,2045959.66745,620387.77013,1121977.88215,910782.04551,844783.34656,0.0,0.0
2014-08-29,132039.8979,541363.58139,752627.41803,1386418.92795,1518458.82585,3340609.41687,2046618.41745,620587.52013,1122339.13215,911075.29551,845055.34656,0.0,0.0
2014-08-30,118876.85811,515133.05181,779303.84761,1386896.67795,1479356.45648,3381386.18624,2047323.66745,620801.37013,1109517.34236,911389.24551,845346.54656,0.0,0.0
2014-08-31,79279.43874,568169.31097,766367.90782,1387390.17795,1427029.89732,3448655.58519,2048052.16745,621022.27013,1109912.14236,911713.54551,845647.34656,0.0,0.0
2014-09-01,118949.75811,541882.23139,766565.10782,1387747.17795,1387747.17795,3475976.26477,2048579.16745,621182.07013,1110197.74236,911948.14551,845864.94656,0.0,0.0
2014-09-02,118982.83311,542032.90639,766778.25782,1361692.42337,1361692.42337,3516603.73414,2062369.10724,621354.79513,1110506.44236,912201.72051,859320.46135,0.0,0.0
2014-09-03,105796.31832,542206.13139,753798.76803,1375352.13816,1348903.05858,3530952.12393,2063028.20724,621553.37013,1110861.34236,912493.24551,859595.08635,0.0,0.0
2014-09-04,105827.91832,357169.22433,873080.32614,1455133.8769,1349305.95858,3518778.28414,2063644.40724,621739.02013,1111193.14236,912765.79551,859851.83635,0.0,0.0
2014-09-05,105856.91832,330802.86975,873319.57614,1481996.85648,1349675.70858,3519742.53414,2064209.90724,621909.39513,1111497.64236,913015.92051,860087.46135,0.0,0.0
2014-09-06,105892.71832,304441.56517,926561.2853,1482498.05648,1336895.56879,3534169.47393,2064908.00724,608883.13034,1098636.95257,913324.69551,860378.33635,0.0,0.0
2014-09-07,92683.25353,331011.61975,913592.07051,1456451.1269,1350527.40858,3535204.09893,2065512.50724,622301.84513,1098958.57757,913592.07051,873870.67614,0.0,0.0
2014-09-08,105952.51832,291369.42538,927084.5353,1390626.80295,1364138.67337,3602385.62288,2066074.10724,622471.04513,1099257.37757,913840.47051,874108.27614,0.0,0.0
2014-09-09,145724.86269,278202.01059,940587.75009,1298276.04942,1430753.19732,3590130.70809,2066643.50724,622642.59513,1099560.32757,914092.32051,874349.17614,0.0,0.0
2014-09-10,119264.75811,318039.35496,940866.42509,1086634.46278,1629951.69417,3591194.38309,2067255.80724,622827.07013,1099886.10257,914363.14551,874608.22614,0.0,0.0
2014-09-11,119303.00811,331397.24475,941168.17509,1073727.07299,1537683.21564,3698393.25141,2067918.80724,623026.82013,1100238.85257,901400.50572,874888.72614,0.0,0.0
2014-09-12,106077.91832,331493.49475,928181.7853,1100558.40257,1524870.07585,3686207.66162,2068519.40724,623207.77013,1100558.40257,901662.30572,875142.82614,0.0,0.0
2014-09-13,79585.58874,358135.14933,928498.5353,1114198.24236,1512126.18606,3700729.87641,2069225.30724,623420.44513,1087669.71278,901970.00572,888705.74093,0.0,0.0
2014-09-14,79609.28874,344973.58454,902238.60572,1141066.47194,1512576.48606,3701831.92641,2069841.50724,623606.09513,1087993.61278,902238.60572,888970.39093,0.0,0.0
2014-09-15,106177.31832,305259.79017,915779.37051,1141406.17194,1499754.62127,3716206.1412,2070457.70724,623791.74513,1088317.51278,902507.20572,889235.04093,0.0,0.0
2014-09-16,106211.51832,278805.23559,955903.66488,1141773.82194,1473684.81669,3730679.58099,2071124.60724,637269.10992,1088668.06278,902797.90572,889521.46593,0.0,0.0
2014-09-17,106248.71832,265621.7958,942957.37509,1168735.90152,1434357.69732,3771829.50036,2058568.91745,624211.22013,1089049.36278,903114.10572,889833.01593,0.0,0.0
2014-09-18,159426.77748,265711.2958,929989.5353,1155844.13673,1421555.43253,3759814.83557,2072548.10724,624421.54513,1089416.31278,903418.40572,890132.84093,0.0,0.0
2014-09-19,186057.75706,279086.63559,890419.26593,1169505.90152,1422012.85753,3734444.98099,2086504.84703,624622.47013,1089766.86278,903709.10572,903709.10572,0.0,0.0
2014-09-20,146236.63769,358944.47433,864125.58635,1183187.34131,1409189.41774,3709092.90141,2087195.64703,624829.27013,1090127.66278,904008.30572,904008.30572,0.0,0.0
2014-09-21,106386.71832,425546.87328,851093.74656,1183552.24131,1409624.01774,3710236.80141,2087839.34703,625021.97013,1090463.86278,904287.10572,904287.10572,0.0,0.0
2014-09-22,119722.85811,399076.1937,838060.00677,1170623.50152,1449976.83711,3711408.60141,2088498.74703,625219.37013,1090808.26278,904572.70572,904572.70572,0.0,0.0
2014-09-23,146369.18769,399188.6937,824989.96698,1157647.21173,1437079.29732,3725761.1412,2102393.78682,625395.62013,1091115.76278,904827.70572,904827.70572,0.0,0.0
2014-09-24,133101.8979,412615.88349,825231.76698,1144676.32194,1437500.49732,3740163.33099,2103009.98682,625578.92013,1078125.37299,905092.90572,905092.90572,0.0,0.0
2014-09-25,119830.40811,399434.6937,852127.34656,1145046.12194,1437964.89732,3728057.1412,2103689.38682,625781.02013,1078473.67299,905385.30572,905385.30572,0.0,0.0
2014-09-26,133178.3979,359581.67433,892295.26593,1145334.22194,1425008.85753,3728995.1412,2104218.68682,625938.47013,1078745.02299,892295.26593,918930.94551,0.0,0.0
2014-09-27,93248.32853,333029.74475,772629.00782,1318797.78921,1412046.11774,3743254.33099,2104747.98682,626095.92013,1079016.37299,892519.71593,919162.09551,0.0,0.0
2014-09-28,106595.51832,333110.99475,732844.18845,1345768.41879,1425715.05753,3744167.58099,2105261.48682,626248.67013,1079279.62299,892737.46593,919386.34551,0.0,0.0
2014-09-29,173262.24227,306540.89017,666393.2395,1346114.34379,1466065.1269,3731802.1412,2105802.63682,626409.64513,1079557.04799,892966.94093,919622.67051,0.0,0.0
2014-09-30,159980.27748,319960.55496,679916.17929,1333168.979,1466485.8769,3732873.1412,2106406.98682,626589.42013,1079866.87299,893223.21593,919886.59551,0.0,0.0
2014-10-01,120020.08311,360060.24933,680113.80429,1333556.479,1493583.25648,3720622.57641,2107019.23682,640107.10992,1080180.74799,893482.84093,933489.5353,0.0,0.0
2014-10-02,120051.13311,346814.38454,680289.75429,1333901.479,1493969.65648,3708246.11162,2107564.33682,640272.70992,1080460.19799,893713.99093,933731.0353,0.0,0.0
2014-10-03,200139.97185,333566.61975,680475.90429,1280895.81984,1494378.45648,3695918.14683,2108141.03682,640447.90992,1080755.84799,893958.54093,933986.5353,0.0,0.0
2014-10-04,146811.66269,427088.47328,653979.22471,1281265.41984,1481463.14169,3696984.59683,2108749.33682,640632.70992,1067721.1832,907563.00572,934256.0353,0.0,0.0
2014-10-05,226962.57643,427223.67328,627484.77013,1281671.01984,1481932.11669,3684804.18204,2069364.66745,640835.50992,1068059.1832,907850.30572,934551.7853,0.0,0.0
2014-10-06,333869.11975,467416.76765,627673.94513,1161864.53673,1469024.1269,3685915.08204,2069988.54245,641028.70992,1068381.1832,908124.00572,934833.5353,0.0,0.0
2014-10-07,293878.52538,494250.24723,641189.50992,1148797.87194,1442676.39732,3660123.45246,2110582.13682,641189.50992,1068649.1832,908351.80572,935068.0353,0.0,0.0
2014-10-08,307319.44017,494383.44723,641362.30992,1149107.47194,1456426.91211,3647748.13767,2111150.93682,641362.30992,1068937.1832,908596.60572,935320.0353,0.0,0.0
2014-10-09,213846.63664,641539.90992,614809.08034,1149425.67194,1443464.79732,3648758.23767,2111735.53682,641539.90992,1069233.1832,908848.20572,935579.0353,0.0,0.0
2014-10-10,173800.76727,628356.62013,655095.19971,1163128.21173,1443883.29732,3623077.53309,2112347.78682,641725.90992,1069543.1832,909111.70572,935850.2853,0.0,0.0
2014-10-11,106983.11832,695390.26908,668644.4895,1163441.41173,1444272.09732,3624053.13309,2126289.47661,641898.70992,1056458.29341,909356.50572,936102.2853,0.0,0.0
2014-10-12,107012.71832,628699.72013,749089.02824,1163763.31173,1444671.69732,3611679.2433,2126877.77661,642076.30992,1056750.59341,909608.10572,936361.2853,0.0,0.0
2014-10-13,280989.76059,428174.87328,776066.95782,1164100.43673,1404948.80295,3652866.88767,2127493.90161,642262.30992,1057056.71841,909871.60572,950013.00009,0.0,0.0
2014-10-14,173988.94227,535350.5916,789642.12261,1151003.77194,1405295.30295,3653767.78767,2128018.60161,642420.70992,1057317.41841,910096.00572,950247.30009,0.0,0.0
2014-10-15,200813.09685,535501.5916,803252.3874,1137940.88215,1365529.05858,3654798.36267,2128618.82661,642601.90992,1057615.64341,910352.70572,950515.32509,0.0,0.0
2014-10-16,133912.3979,562432.07118,843648.10677,1138255.38215,1365906.45858,3642417.22288,2142598.3664,642779.50992,1057907.94341,910604.30572,950778.02509,0.0,0.0
2014-10-17,160737.47748,549186.38139,857266.54656,1125162.34236,1379663.34837,3629988.03309,2143166.3664,642949.90992,1058188.39341,910845.70572,951030.07509,0.0,0.0
2014-10-18,107191.11832,589551.15076,844130.05677,1138905.63215,1380085.64837,3631099.13309,2157221.25619,643146.70992,1058512.29341,911124.50572,951321.17509,0.0,0.0
2014-10-19,93815.50353,576295.23597,844339.53177,1152590.47194,1393830.33816,3632000.20809,2157756.58119,643306.30992,1058774.96841,911350.60572,951557.25009,0.0,0.0
2014-10-20,147462.03769,402169.1937,924989.14551,1193101.94131,1380780.89837,3646334.02288,2158308.00619,656876.34971,1045639.90362,911583.50572,951800.42509,0.0,0.0
2014-10-21,107275.71832,402283.9437,952072.00009,1180032.90152,1381174.87337,3647374.42288,2158923.83119,657063.77471,1045938.25362,911843.60572,965481.46488,0.0,0.0
2014-10-22,187788.15706,308509.11517,979181.10467,1166969.26173,1381584.29837,3635042.18309,2172977.24598,657258.54971,1046248.30362,912113.90572,965767.66488,0.0,0.0
2014-10-23,147589.36269,362264.79933,966039.46488,1167297.68673,1395390.33816,3622647.9933,2187006.01077,657443.52471,1046542.75362,912370.60572,966039.46488,0.0,0.0
2014-10-24,161054.27748,362372.12433,966325.66488,1167643.51173,1395803.73816,3610300.05351,2187653.93577,657638.29971,1046852.80362,912640.90572,966325.66488,0.0,0.0
2014-10-25,107400.51832,416177.00849,966604.66488,1167980.63673,1396206.73816,3611342.42851,2188285.56077,644403.10992,1047155.05362,912904.40572,966604.66488,0.0,0.0
2014-10-26,93997.32853,429702.07328,953401.47509,1168252.51173,1383103.54837,3545042.10456,2269364.07451,644553.10992,1047398.80362,913116.90572,966829.66488,0.0,0.0
2014-10-27,147753.81269,376100.61412,980548.02967,1141734.00715,1396945.13816,3546091.50456,2270035.84951,644743.90992,1047708.85362,913387.20572,967115.86488,0.0,0.0
2014-10-28,120920.53311,403068.4437,980799.87967,1128591.64236,1410739.55295,3547002.30456,2270618.89951,644909.50992,1047977.95362,927057.42051,967364.26488,0.0,0.0
2014-10-29,161273.87748,335987.24475,994522.24446,1142356.63215,1411146.42795,3534585.81477,2271273.77451,645095.50992,1048280.20362,927324.79551,967643.26488,0.0,0.0
2014-10-30,134437.3979,349537.23454,1008280.48425,1142717.88215,1425036.41774,3522259.82498,2285435.7643,645299.50992,1035167.96383,927618.04551,967949.26488,0.0,0.0
2014-10-31,228623.47643,349659.43454,887597.02614,1156565.82194,1425534.61774,3523491.22498,2286234.7643,645525.10992,1035529.86383,927942.34551,968287.66488,0.0,0.0
2014-11-01,121071.73311,470834.51765,887859.37614,1170360.08673,1425955.96774,3524532.67498,2286910.5143,645715.90992,1035835.93883,928216.62051,968573.86488,0.0,0.0
