date,exchangeInflowBtc
2013-04-16,84.88242769
2013-04-17,89.12103364
2013-04-18,39.96378242
2013-04-19,100.96283211
2013-04-20,40.04011544
2013-04-21,33.03913442
2013-04-22,47.23685903
2013-04-23,98.39887387
2013-04-24,38.66351895
2013-04-25,11.91062455
2013-04-26,29.63129603
2013-04-27,33.54498491
2013-04-28,27.09834837
2013-04-29,39.87755315
2013-04-30,31.65341348
2013-05-01,85.31481701
2013-05-02,34.7243204
2013-05-03,48.47042042
2013-05-04,48.48398719
2013-05-05,23.18562825
2013-05-06,33.0738028
2013-05-07,27.22185686
2013-05-08,46.20981454
2013-05-09,134.15418515
2013-05-10,28.24498597
2013-05-11,41.66974763
2013-05-12,34.91080668
2013-05-13,38.46941693
2013-05-14,40.7718954
2013-05-15,297.79353064
2013-05-16,475.02785803
2013-05-17,185.45841602
2013-05-18,49.69964417
2013-05-19,40.19750237
2013-05-20,73.40597203
2013-05-21,72.84003932
2013-05-22,88.8619915
2013-05-23,57.53448071
2013-05-24,149.15456744
2013-05-25,32.78534621
2013-05-26,10.95821743
2013-05-27,25.32754493
2013-05-28,120.21182656
2013-05-29,61.75773412
2013-05-30,70.5607644
2013-05-31,17.76882684
2013-06-01,46.09285142
2013-06-02,32.50692708
2013-06-03,56.24517818
2013-06-04,97.88188835
2013-06-05,35.36426549
2013-06-06,75.33167609
2013-06-07,30.00259664
2013-06-08,30.82166598
2013-06-09,44.24847479
2013-06-10,70.73761738
2013-06-11,41.15245409
2013-06-12,92.2609438
2013-06-13,1828.18129917
2013-06-14,84.41113512
2013-06-15,731.04589999
2013-06-16,5021.37782623
2013-06-17,186.07133003
2013-06-18,139.14328518
2013-06-19,42.88469742
2013-06-20,208.29463612
2013-06-21,20189.32151467
2013-06-22,77.38259651
2013-06-23,33.09787327
2013-06-24,332.88956014
2013-06-25,147.59539276
2013-06-26,45.85246159
2013-06-27,19.45077238
2013-06-28,45.26746598
2013-06-29,40.03797266
2013-06-30,84.66535333
2013-07-01,54.64756802
2013-07-02,88.46386432
2013-07-03,188.17298546
2013-07-04,75.58872553
2013-07-05,166.71415326
2013-07-06,33.00354305
2013-07-07,407.07853939
2013-07-08,39.1399769
2013-07-09,707.36415135
2013-07-10,4363.6020091
2013-07-11,883.57675521
2013-07-12,1402.56261326
2013-07-13,911.47681139
2013-07-14,573.34425196
2013-07-15,144.67763791
2013-07-16,131.77363866
2013-07-17,38.72972153
2013-07-18,74.55482637
2013-07-19,4417.68542777
2013-07-20,392.38441101
2013-07-21,1598.08468345
2013-07-22,80.04395775
2013-07-23,577.33585904
2013-07-24,71.33326273
2013-07-25,165.78675562
2013-07-26,217.66341744
2013-07-27,80.00333104
2013-07-28,113.91648729
2013-07-29,5704.26617457
2013-07-30,78.12740886
2013-07-31,157.16159644
2013-08-01,166.97975628
2013-08-02,86.24943005
2013-08-03,6727.28940858
2013-08-04,71.9250674
2013-08-05,4171.39684999
2013-08-06,141.00774225
2013-08-07,4072.23798115
2013-08-08,152.67481
2013-08-09,107.25355899
2013-08-10,4392.39847371
2013-08-11,173.42255286
2013-08-12,84.54438183
2013-08-13,1106.65806187
2013-08-14,4833.57016581
2013-08-15,86.64646133
2013-08-16,79.17730812
2013-08-17,2574.69955409
2013-08-18,117.96343438
2013-08-19,2007.7160305
2013-08-20,1574.44237554
2013-08-21,175.60935559
2013-08-22,4121.17747894
2013-08-23,7125.40257825
2013-08-24,187.51221706
2013-08-25,82.41476468
2013-08-26,167.52266301
2013-08-27,1691.03278107
2013-08-28,1297.81834425
2013-08-29,182.19041798
2013-08-30,398.48662667
2013-08-31,101.38577722
2013-09-01,55.38994706
2013-09-02,272.98058425
2013-09-03,89.72791601
2013-09-04,100.11204584
2013-09-05,376.06024764
2013-09-06,329.08045075
2013-09-07,155.11463892
2013-09-08,72.17534992
2013-09-09,1075.9818783
2013-09-10,348.00527213
2013-09-11,106.15050837
2013-09-12,1223.84055444
2013-09-13,5071.43943411
2013-09-14,1179.18918925
2013-09-15,97.59686239
2013-09-16,167.77805026
2013-09-17,257.59978525
2013-09-18,180.43408639
2013-09-19,1970.43641037
2013-09-20,82.25985194
2013-09-21,103.81457944
2013-09-22,140.48194631
2013-09-23,221.6121159
2013-09-24,120.60378729
2013-09-25,220.48447888
2013-09-26,278.83759839
2013-09-27,648.38303068
2013-09-28,114.1489334
2013-09-29,129.42341986
2013-09-30,138.70567895
2013-10-01,279.80980713
2013-10-02,303.14913649
2013-10-03,2449.7430353
2013-10-04,93.72106807
2013-10-05,1205.7830969
2013-10-06,153.12200795
2013-10-07,118.44433301
2013-10-08,203.06238522
2013-10-09,1334.60981127
2013-10-10,526.28615839
2013-10-11,161.82938275
2013-10-12,169.1169379
2013-10-13,218.04241235
2013-10-14,259.79933014
2013-10-15,185.4474889
2013-10-16,233.53885848
2013-10-17,198.03245184
2013-10-18,222.46864513
2013-10-19,357.01155547
2013-10-20,243.72333054
2013-10-21,1816.23214751
2013-10-22,5643.23029697
2013-10-23,528.99951793
2013-10-24,1171.99992928
2013-10-25,718.7087387
2013-10-26,151.37050593
2013-10-27,114.7267076
2013-10-28,340.06009215
2013-10-29,248.19516456
2013-10-30,242.57226374
2013-10-31,2344.71800627
2013-11-01,431.16322281
2013-11-02,245.93167778
2013-11-03,271.94956265
2013-11-04,1406.34222931
2013-11-05,2278.28139005
2013-11-06,1383.1468706
2013-11-07,1789.96060026
2013-11-08,3521.43630022
2013-11-09,561.256167
2013-11-10,1099.78432941
2013-11-11,1049.71716878
2013-11-12,3961.6809975
2013-11-13,3992.43124464
2013-11-14,2782.22816634
2013-11-15,587.66441519
2013-11-16,1118.26473016
2013-11-17,470.16361664
2013-11-18,1867.52622866
2013-11-19,1111.01122019
2013-11-20,2000.83886497
2013-11-21,668.95838422
2013-11-22,1535.76726174
2013-11-23,19265.02293296
2013-11-24,758.9795832
2013-11-25,762.6088334
2013-11-26,55802.87541339
2013-11-27,5202.08775359
2013-11-28,1284.16535695
2013-11-29,51107.02875486
2013-11-30,6034.5846485
2013-12-01,1707.92073498
2013-12-02,778.21957467
2013-12-03,1048.82906435
2013-12-04,1254.06954475
2013-12-05,1610.85719274
2013-12-06,2605.23357431
2013-12-07,1071.11497173
2013-12-08,6796.92768683
2013-12-09,2637.88494085
2013-12-10,655.24140033
2013-12-11,1446.16365098
2013-12-12,682.30448655
2013-12-13,3875.4304272
2013-12-14,458.00258221
2013-12-15,2540.23481401
2013-12-16,924.27316461
2013-12-17,1831.27895748
2013-12-18,2690.85189751
2013-12-19,2029.37126419
2013-12-20,664.13127639
2013-12-21,2164.09219235
2013-12-22,960.53044653
2013-12-23,754.70057288
2013-12-24,517.05007487
2013-12-25,2830.77764203
2013-12-26,593.80918036
2013-12-27,1282.97389933
2013-12-28,577.18065637
2013-12-29,336.62661322
2013-12-30,4551.36822946
2013-12-31,519.58682818
2014-01-01,641.27081423
2014-01-02,544.56027487
2014-01-03,5849.91185059
2014-01-04,467.16364809
2014-01-05,1339.16690231
2014-01-06,2561.10197945
2014-01-07,1217.23549851
2014-01-08,911.38727259
2014-01-09,815.97022259
2014-01-10,311.05631854
2014-01-11,1090.74606901
2014-01-12,1040.40160396
2014-01-13,9777.72853356
2014-01-14,595.72337228
2014-01-15,353.01579606
2014-01-16,715.37852842
2014-01-17,2586.70289411
2014-01-18,970.8408034
2014-01-19,1794.53062226
2014-01-20,1649.99406655
2014-01-21,608.67245687
2014-01-22,931.52235937
2014-01-23,715.22351216
2014-01-24,724.47720432
2014-01-25,600.10399368
2014-01-26,571.49121582
2014-01-27,4001.1996341
2014-01-28,765.77496429
2014-01-29,1401.19443234
2014-01-30,1551.92966316
2014-01-31,828.00859457
2014-02-01,904.71026562
2014-02-02,816.5829587
2014-02-03,576.0235478
2014-02-04,1295.06012748
2014-02-05,724.40490308
2014-02-06,870.01060383
2014-02-07,4112.96001303
2014-02-08,592.31074032
2014-02-09,554.51745532
2014-02-10,2123.30652843
2014-02-11,3467.3431016
2014-02-12,1265.73923676
2014-02-13,1265.67019621
2014-02-14,1109.37674472
2014-02-15,775.23302008
2014-02-16,4427.11192533
2014-02-17,3882.97606252
2014-02-18,1935.39150122
2014-02-19,1582.76324203
2014-02-20,1698.2337756
2014-02-21,1812.2659958
2014-02-22,3429.88090047
2014-02-23,1365.44490756
2014-02-24,2344.65543616
2014-02-25,21505.70115369
2014-02-26,1565.17716845
2014-02-27,4183.82406718
2014-02-28,1006.73551492
2014-03-01,1134.23803624
2014-03-02,3079.22601716
2014-03-03,2767.08731399
2014-03-04,8647.69739935
2014-03-05,3296.40090506
2014-03-06,1404.62251654
2014-03-07,975.63929256
2014-03-08,780.13133181
2014-03-09,889.74625599
2014-03-10,3327.21117523
2014-03-11,629.1184067
2014-03-12,6376.87215664
2014-03-13,684.84160775
2014-03-14,939.33611821
2014-03-15,1019.03263403
2014-03-16,970.9370648
2014-03-17,3834.03718617
2014-03-18,5129.2095029
2014-03-19,1762.60065729
2014-03-20,1008.65596529
2014-03-21,2837.57083593
2014-03-22,2137.40532763
2014-03-23,2990.02553971
2014-03-24,1918.80963322
2014-03-25,3725.31427542
2014-03-26,6901.32041993
2014-03-27,6810.66272471
2014-03-28,11147.10949371
2014-03-29,2720.27270527
2014-03-30,6990.05200986
2014-03-31,6599.95792017
2014-04-01,2623.3057748
2014-04-02,1334.68489788
2014-04-03,3113.45848294
2014-04-04,3962.57592286
2014-04-05,9632.10163345
2014-04-06,4077.15892924
2014-04-07,2954.2456508
2014-04-08,808.3582066
2014-04-09,1303.79162507
2014-04-10,3260.03837306
2014-04-11,1970.77382854
2014-04-12,1340.68091812
2014-04-13,1157.64951564
2014-04-14,3185.56502014
2014-04-15,1968.46129789
2014-04-16,1773.2820911
2014-04-17,12176.77919377
2014-04-18,4921.76363228
2014-04-19,1427.68972635
2014-04-20,2285.23832825
2014-04-21,3671.42967327
2014-04-22,7553.77653361
2014-04-23,2258.9451262
2014-04-24,1568.245187
2014-04-25,1820.5703152
2014-04-26,1426.25560961
2014-04-27,740.90423283
2014-04-28,2076.35438392
2014-04-29,10173.21078792
2014-04-30,1664.33435785
2014-05-01,3366.20295698
2014-05-02,10281.69447726
2014-05-03,808.52682072
2014-05-04,3632.75662154
2014-05-05,1708.00946527
2014-05-06,1842.16129818
2014-05-07,6509.16132187
2014-05-08,1391.64720099
2014-05-09,1486.67480963
2014-05-10,1003.78429263
2014-05-11,3324.94645415
2014-05-12,1954.6473333
2014-05-13,1825.99640472
2014-05-14,3882.48557508
2014-05-15,3914.48952669
2014-05-16,4575.26166085
2014-05-17,1118.8354061
2014-05-18,1269.84177468
2014-05-19,4135.17216994
2014-05-20,2537.13306142
2014-05-21,1608.33825573
2014-05-22,4027.59444198
2014-05-23,5237.92714283
2014-05-24,4239.13899899
2014-05-25,2246.89342839
2014-05-26,2517.72084014
2014-05-27,5156.33170227
2014-05-28,3370.07785171
2014-05-29,2782.33354696
2014-05-30,2635.34040489
2014-05-31,9466.05758061
2014-06-01,2533.26479352
2014-06-02,6580.11587201
2014-06-03,2271.73296407
2014-06-04,5025.71154948
2014-06-05,6590.72281116
2014-06-06,2025.12463147
2014-06-07,3617.60514919
2014-06-08,1748.86497476
2014-06-09,4069.48042902
2014-06-10,29913.42841222
2014-06-11,68395.54123383
2014-06-12,71523.39403493
2014-06-13,3691.32713935
2014-06-14,4278.29422918
2014-06-15,2440.87058584
2014-06-16,2422.56999575
2014-06-17,3411.47736538
2014-06-18,3330.21759361
2014-06-19,2276.69666003
2014-06-20,2969.33485031
2014-06-21,2279.36636428
2014-06-22,2288.23917359
2014-06-23,5064.65022361
2014-06-24,3325.50149863
2014-06-25,3378.27101995
2014-06-26,3151.13370523
2014-06-27,2116.75348163
2014-06-28,1399.97167631
2014-06-29,2411.72938087
2014-06-30,7457.79576662
2014-07-01,4911.15466466
2014-07-02,3968.72259701
2014-07-03,5106.10206956
2014-07-04,5526.2561373
2014-07-05,1232.27179952
2014-07-06,1579.76540957
2014-07-07,4385.16515483
2014-07-08,2466.34964064
2014-07-09,1607.19828209
2014-07-10,3274.56788789
2014-07-11,1838.08023589
2014-07-12,4412.60736326
2014-07-13,2757.26210376
2014-07-14,4662.9394969
2014-07-15,3624.0563154
2014-07-16,6855.24354177
2014-07-17,3522.22909408
2014-07-18,4012.97704687
2014-07-19,2977.79881258
2014-07-20,1213.8573956
2014-07-21,3139.77463149
2014-07-22,6566.95604846
2014-07-23,3565.89380538
2014-07-24,3264.55537494
2014-07-25,3071.17426982
2014-07-26,2893.33740276
2014-07-27,1124.61448219
2014-07-28,5980.9141869
2014-07-29,2857.20392309
2014-07-30,4374.44650829
2014-07-31,2586.09298793
2014-08-01,2091.47095293
2014-08-02,2242.99703778
2014-08-03,1263.72370225
2014-08-04,1145.43099204
2014-08-05,2731.3577191
2014-08-06,2678.09631104
2014-08-07,3528.84423555
2014-08-08,1570.2570663
2014-08-09,1388.97525934
2014-08-10,1168.6793433
2014-08-11,1798.6024789
2014-08-12,4377.65992785
2014-08-13,8635.94557744
2014-08-14,12526.98377974
2014-08-15,5743.13894217
2014-08-16,5288.77324559
2014-08-17,4304.44100031
2014-08-18,11128.38807867
2014-08-19,5922.66494594
2014-08-20,5233.73788317
2014-08-21,3234.44669795
2014-08-22,7468.93671614
2014-08-23,1760.01379784
2014-08-24,2186.44581575
2014-08-25,1793.3962573
2014-08-26,3558.17547875
2014-08-27,1892.29122414
2014-08-28,5716.52168868
2014-08-29,5565.31440507
2014-08-30,5862.03287485
2014-08-31,4686.94322762
2014-09-01,6151.11451887
2014-09-02,4056.40893991
2014-09-03,2209.81860675
2014-09-04,4894.47897946
2014-09-05,2411.91280136
2014-09-06,1597.9124316
2014-09-07,1722.50588696
2014-09-08,2496.43346918
2014-09-09,5721.40813821
2014-09-10,6164.75821193
2014-09-11,6453.38807227
2014-09-12,8977.26729051
2014-09-13,3912.4266698
2014-09-14,7892.98281732
2014-09-15,5236.4651823
2014-09-16,5526.24663483
2014-09-17,6025.07886183
2014-09-18,12550.03258821
2014-09-19,21356.80407925
2014-09-20,8989.02018483
2014-09-21,16383.08491064
2014-09-22,8295.87986222
2014-09-23,13617.90403911
2014-09-24,17747.88115518
2014-09-25,10971.813017
2014-09-26,5743.80797992
2014-09-27,9257.12409322
2014-09-28,12254.43629565
2014-09-29,16114.56928524
2014-09-30,8391.37240629
2014-10-01,8387.52813387
2014-10-02,7158.3325929
2014-10-03,29648.34621957
2014-10-04,18081.40314399
2014-10-05,25136.66068939
2014-10-06,26031.49101634
2014-10-07,21064.57804068
2014-10-08,26931.45881036
2014-10-09,29705.75681275
2014-10-10,31117.84138289
2014-10-11,7982.26163358
2014-10-12,8097.31861863
2014-10-13,20046.07516153
2014-10-14,21136.49764745
2014-10-15,10832.62300531
2014-10-16,8473.75610736
2014-10-17,8086.34537513
2014-10-18,9534.61263572
2014-10-19,5596.65081874
2014-10-20,10392.78531817
2014-10-21,10057.78310336
2014-10-22,63602.81018006
2014-10-23,15138.62439567
2014-10-24,12077.99797318
2014-10-25,12033.55744999
2014-10-26,12086.05231351
2014-10-27,11195.50125599
2014-10-28,8078.18228124
2014-10-29,11325.40145786
2014-10-30,11748.29300388
2014-10-31,13607.89495646
2014-11-01,7625.23527087
2014-11-02,8399.64651859
2014-11-03,12046.37376023
2014-11-04,25718.62625532
2014-11-05,11015.50113529
2014-11-06,24307.76563069
2014-11-07,30764.41494886
2014-11-08,9499.01960868
2014-11-09,10415.34022114
2014-11-10,27342.4750714
2014-11-11,11178.32974224
2014-11-12,27551.58432474
2014-11-13,26950.30141769
2014-11-14,29813.28251174
2014-11-15,24938.67904576
2014-11-16,11045.20248799
2014-11-17,32907.3078737
2014-11-18,13320.70485205
2014-11-19,13601.04753047
2014-11-20,30049.60597035
2014-11-21,17680.70250527
2014-11-22,10898.66264738
2014-11-23,12166.68865307
2014-11-24,18485.12904629
2014-11-25,29724.07001876
2014-11-26,11579.60976307
2014-11-27,12579.65707097
2014-11-28,20417.16384932
2014-11-29,7889.80757042
2014-11-30,6971.18133307
2014-12-01,9663.56689468
2014-12-02,12045.83115763
2014-12-03,20677.46480753
2014-12-04,24557.48049855
2014-12-05,32140.0950001
2014-12-06,10211.81306988
2014-12-07,8160.88121172
2014-12-08,28982.20492568
2014-12-09,25957.49612997
2014-12-10,10775.88952612
2014-12-11,15204.62064557
2014-12-12,9353.82652875
2014-12-13,12424.18932286
2014-12-14,5499.81913808
2014-12-15,10882.09818126
2014-12-16,19026.22807116
2014-12-17,30673.09243123
2014-12-18,23370.68303466
2014-12-19,11187.84735901
2014-12-20,16434.36901138
2014-12-21,5504.68304615
2014-12-22,21439.99630218
2014-12-23,20028.72681685
2014-12-24,11455.3051853
2014-12-25,13654.52423517
2014-12-26,13535.8051202
2014-12-27,13251.50967664
2014-12-28,7731.88778844
2014-12-29,19867.96681827
2014-12-30,8975.80973482
2014-12-31,9320.79410296
2015-01-01,7663.33177927
2015-01-02,7969.8209375
2015-01-03,18176.13550716
2015-01-04,23311.55113712
2015-01-05,24005.78252233
2015-01-06,28550.39956435
2015-01-07,25259.6014593
2015-01-08,19945.83317239
2015-01-09,88745.57049889
2015-01-10,61246.13644704
2015-01-11,43517.02049863
2015-01-12,41206.7576591
2015-01-13,67946.76474555
2015-01-14,123025.3247867
2015-01-15,66346.65140972
2015-01-16,47791.8341391
2015-01-17,29846.093176
2015-01-18,30653.32082646
2015-01-19,24468.82149717
2015-01-20,31868.44071083
2015-01-21,238787.53021638
2015-01-22,40123.28864398
2015-01-23,25918.84813186
2015-01-24,23703.96569788
2015-01-25,22126.16007023
2015-01-26,56287.70408172
2015-01-27,29356.61241284
2015-01-28,37313.80504237
2015-01-29,43092.11600701
2015-01-30,34262.43957033
2015-01-31,36260.89899277
2015-02-01,17750.54235272
2015-02-02,17934.33398703
2015-02-03,23458.36313012
2015-02-04,24329.49753283
2015-02-05,33239.28031258
2015-02-06,24068.61294595
2015-02-07,20734.45127686
2015-02-08,29366.60551346
2015-02-09,26766.21354324
2015-02-10,29084.52263602
2015-02-11,37458.11724106
2015-02-12,16908.86954187
2015-02-13,31927.88926161
2015-02-14,19573.68883716
2015-02-15,26347.84366688
2015-02-16,22839.61933791
2015-02-17,29947.86491834
2015-02-18,39592.58791673
2015-02-19,18799.91775935
2015-02-20,12809.29765681
2015-02-21,14890.06495758
2015-02-22,15143.8769124
2015-02-23,37529.24697546
2015-02-24,11357.71802719
2015-02-25,14497.6964077
2015-02-26,15731.83632384
2015-02-27,27744.12923781
2015-02-28,13753.60215319
2015-03-01,16276.91376538
2015-03-02,23927.93736182
2015-03-03,35911.54725811
2015-03-04,22340.72829254
2015-03-05,26306.38267297
2015-03-06,34594.73382213
2015-03-07,18513.28436776
2015-03-08,11626.44708698
2015-03-09,34089.63499487
2015-03-10,32047.82038142
2015-03-11,43621.1057488
2015-03-12,43390.50287224
2015-03-13,30386.9526239
2015-03-14,13485.66140538
2015-03-15,10513.01323542
2015-03-16,32685.39906754
2015-03-17,24794.5985579
2015-03-18,30121.68018851
2015-03-19,26972.82851334
2015-03-20,17326.82536214
2015-03-21,19663.23803187
2015-03-22,15682.69807157
2015-03-23,20359.62834267
2015-03-24,22581.70632628
2015-03-25,28448.09895057
2015-03-26,24636.39676818
2015-03-27,28302.72572374
2015-03-28,13749.00676377
2015-03-29,19082.59119027
2015-03-30,26379.36281457
2015-03-31,23132.52503099
2015-04-01,18114.83614491
2015-04-02,28313.87425074
2015-04-03,16374.17090422
2015-04-04,6551.32588596
2015-04-05,12161.11508869
2015-04-06,13119.43157506
2015-04-07,21768.32742815
2015-04-08,34060.91977983
2015-04-09,29496.8243805
2015-04-10,24738.84228894
2015-04-11,18994.83692062
2015-04-12,14636.86063287
2015-04-13,39402.11215277
2015-04-14,33958.42098597
2015-04-15,25459.17645482
2015-04-16,30612.5911871
2015-04-17,25433.68667817
2015-04-18,24027.62555321
2015-04-19,15665.14048211
2015-04-20,24883.44010649
2015-04-21,25119.86457306
2015-04-22,22271.23077052
2015-04-23,21452.41375829
2015-04-24,24639.21727928
2015-04-25,16693.79777398
2015-04-26,24482.22144198
2015-04-27,31175.60073999
2015-04-28,30735.84144842
2015-04-29,17000.07165321
2015-04-30,23752.15993782
2015-05-01,21709.50922047
2015-05-02,10387.43375433
2015-05-03,13593.2506739
2015-05-04,26853.30936702
2015-05-05,17703.86931006
2015-05-06,25694.55958606
2015-05-07,20856.84749553
2015-05-08,24807.84018332
2015-05-09,13003.13325127
2015-05-10,13185.40634275
2015-05-11,37047.67811293
2015-05-12,22640.46988535
2015-05-13,33615.53068278
2015-05-14,22680.8636581
2015-05-15,15788.87694099
2015-05-16,10857.68869187
2015-05-17,13994.10808304
2015-05-18,25529.8185797
2015-05-19,20406.60274491
2015-05-20,35866.06661746
2015-05-21,27183.79361237
2015-05-22,40876.72987875
2015-05-23,24517.625273
2015-05-24,19285.83536829
2015-05-25,20421.20747824
2015-05-26,28914.83701778
2015-05-27,26967.50447001
2015-05-28,22162.99732621
2015-05-29,28662.54949841
2015-05-30,25805.02420388
2015-05-31,25418.46246355
2015-06-01,34111.41783489
2015-06-02,35653.27259424
2015-06-03,28594.53745263
2015-06-04,22701.0833893
2015-06-05,28878.92847888
2015-06-06,20086.64879859
2015-06-07,20756.67493884
2015-06-08,36979.65912337
2015-06-09,23925.3392243
2015-06-10,20587.85018926
2015-06-11,24715.53059746
2015-06-12,23850.31054129
2015-06-13,20488.0961573
2015-06-14,23368.68872826
2015-06-15,24801.15974939
2015-06-16,43321.14908677
2015-06-17,41872.47456591
2015-06-18,40852.62300194
2015-06-19,69226.39164074
2015-06-20,16518.74579161
2015-06-21,12020.55669287
2015-06-22,22753.35508219
2015-06-23,15010.17075145
2015-06-24,25784.06275983
2015-06-25,26842.90782973
2015-06-26,34476.29722624
2015-06-27,15256.49687401
2015-06-28,13024.07527168
2015-06-29,25769.15970611
2015-06-30,41871.38420869
2015-07-01,34544.78332848
2015-07-02,33458.15316948
2015-07-03,29307.00126433
2015-07-04,28205.1449676
2015-07-05,61181.17597112
2015-07-06,42825.52020125
2015-07-07,36505.49602308
2015-07-08,21433.95631504
2015-07-09,32752.52852862
2015-07-10,47920.55890522
2015-07-11,32006.61382422
2015-07-12,30298.51780208
2015-07-13,28120.6479489
2015-07-14,30833.26855001
2015-07-15,32912.96263299
2015-07-16,30907.06295965
2015-07-17,25771.98918446
2015-07-18,20707.81983628
2015-07-19,17567.83281651
2015-07-20,19513.07973583
2015-07-21,18971.90676513
2015-07-22,19547.75678392
2015-07-23,20068.70008905
2015-07-24,22201.95005772
2015-07-25,20338.26421868
2015-07-26,12111.51085323
2015-07-27,26101.3254357
2015-07-28,42556.85501728
2015-07-29,30030.09921432
2015-07-30,34135.46762503
2015-07-31,29533.87847033
2015-08-01,28968.93621407
2015-08-02,31649.33115709
2015-08-03,32596.43258901
2015-08-04,43214.25931427
2015-08-05,50018.79633423
2015-08-06,43859.00714761
2015-08-07,35084.93146539
2015-08-08,59305.51854751
2015-08-09,146306.33549256
2015-08-10,38690.19002222
2015-08-11,39489.73033593
2015-08-12,43522.10912081
2015-08-13,33195.60374763
2015-08-14,41406.54826257
2015-08-15,32174.86685372
2015-08-16,34084.65767676
2015-08-17,37037.18699998
2015-08-18,56291.31903204
2015-08-19,46453.5829221
2015-08-20,45230.51271697
2015-08-21,45877.8302424
2015-08-22,40536.85864521
2015-08-23,19857.36746146
2015-08-24,60302.08610147
2015-08-25,45417.71646867
2015-08-26,54104.53142036
2015-08-27,37671.2294603
2015-08-28,63734.24889558
2015-08-29,29890.4748829
2015-08-30,21149.36365599
2015-08-31,33237.27953926
2015-09-01,53577.68283675
2015-09-02,33238.45317464
2015-09-03,33677.5057483
2015-09-04,48992.73335857
2015-09-05,27936.89785557
2015-09-06,48956.31286095
2015-09-07,33018.68501976
2015-09-08,35205.44863855
2015-09-09,65212.44938591
2015-09-10,45303.48635311
2015-09-11,42872.74153653
2015-09-12,18077.81469518
2015-09-13,30953.64172464
2015-09-14,45868.18942951
2015-09-15,32516.48791191
2015-09-16,49821.34234858
2015-09-17,42853.3117483
2015-09-18,47630.84225346
2015-09-19,58987.95170962
2015-09-20,49170.98628465
2015-09-21,68916.25844302
2015-09-22,48729.92944
2015-09-23,36440.08109014
2015-09-24,26286.24340169
2015-09-25,36561.40395811
2015-09-26,22835.17464755
2015-09-27,17899.29960352
2015-09-28,49214.77418771
2015-09-29,55120.32423339
2015-09-30,41220.02757676
2015-10-01,33177.99227062
2015-10-02,30384.05879774
2015-10-03,22321.00791522
2015-10-04,17152.28765548
2015-10-05,26235.45991394
2015-10-06,35561.10845035
2015-10-07,70867.83345494
2015-10-08,28967.70133952
2015-10-09,33394.29229675
2015-10-10,17324.69897542
2015-10-11,15032.55363714
2015-10-12,33645.85550773
2015-10-13,39417.85734976
2015-10-14,45810.96035935
2015-10-15,42269.80555632
2015-10-16,57712.54148618
2015-10-17,73756.80471109
2015-10-18,22205.43659299
2015-10-19,34587.5772461
2015-10-20,66622.91780337
2015-10-21,65051.14758246
2015-10-22,39544.36898021
2015-10-23,32387.02182211
2015-10-24,38652.90347248
2015-10-25,48961.89522009
2015-10-26,63011.15884064
2015-10-27,48151.18563045
2015-10-28,69372.11952988
2015-10-29,65387.62396835
2015-10-30,88271.51933725
2015-10-31,45266.98625716
2015-11-01,44064.38906541
2015-11-02,64691.50168583
2015-11-03,133610.46495608
2015-11-04,119338.83600325
2015-11-05,221341.16575349
2015-11-06,72719.5237473
2015-11-07,51258.77795633
2015-11-08,46253.26466927
2015-11-09,75246.11448718
2015-11-10,64115.72435787
2015-11-11,79258.88729097
2015-11-12,65823.28827349
2015-11-13,51510.499412
2015-11-14,47404.07635185
2015-11-15,45578.21116898
2015-11-16,49659.64493755
2015-11-17,50316.59922488
2015-11-18,46724.64064351
2015-11-19,40502.94007579
2015-11-20,53541.35161151
2015-11-21,35253.88963401
2015-11-22,32643.23243367
2015-11-23,35610.58156246
2015-11-24,34520.29453565
2015-11-25,39280.37557376
