date,supplyLoss
2016-05-02,3640647.239739001
2016-05-03,3165607.6636619996
2016-05-04,3397509.449200999
2016-05-05,3313050.513096001
2016-05-06,2803485.710076999
2016-05-07,3019868.207005998
2016-05-08,2971013.4114539996
2016-05-09,2746692.8853590004
2016-05-10,3457147.4230860006
2016-05-11,3249730.814212
2016-05-12,3138587.3442200013
2016-05-13,3052323.3220039997
2016-05-14,3035930.904783001
2016-05-15,2993073.9511750005
2016-05-16,3402769.090867998
2016-05-17,3579317.3539110012
2016-05-18,3359255.2686490007
2016-05-19,4329434.950801998
2016-05-20,4153018.434148001
2016-05-21,4054313.713044001
2016-05-22,4402815.345796999
2016-05-23,3972558.583049999
2016-05-24,3894025.793888999
2016-05-25,3603433.7486320008
2016-05-26,3262811.420323001
2016-05-27,2583699.8034269996
2016-05-28,2278569.9181709997
2016-05-29,2424183.451494001
2016-05-30,2248426.3234509993
2016-05-31,2451767.185380999
2016-06-01,2205691.037342999
2016-06-02,2204617.1787320003
2016-06-03,2086429.344295999
2016-06-04,2014974.981900001
2016-06-05,2013960.8107900005
2016-06-06,1930114.94585
2016-06-07,2118130.7290499993
2016-06-08,2057639.84076
2016-06-09,2324057.354460001
2016-06-10,2158773.481800001
2016-06-11,1663295.8824300002
2016-06-12,1059561.6039700003
2016-06-13,850058.9577300027
2016-06-14,1163401.3697299997
2016-06-15,1057182.3742499985
2016-06-16,742553.521139998
2016-06-17,996574.5459599998
2016-06-18,970181.0520900004
2016-06-19,954777.173489999
2016-06-20,1372165.0337499997
2016-06-21,2075206.348530002
2016-06-22,2841248.2177099995
2016-06-23,2466835.2349200007
2016-06-24,1971362.474160001
2016-06-25,1937332.0097399987
2016-06-26,2598889.7120499983
2016-06-27,2122007.067110002
2016-06-28,2306321.3794800024
2016-06-29,2382285.77276
2016-06-30,1595380.6641500017
2016-07-01,1554897.0077899992
2016-07-02,1287929.5965899993
2016-07-03,2276056.638670001
2016-07-04,1538712.9355800005
2016-07-05,2170116.5931900013
2016-07-06,1654314.5791100005
2016-07-07,2648109.027019998
2016-07-08,2155824.0020900015
2016-07-09,2543705.5239000004
2016-07-10,2703120.1797599997
2016-07-11,2566365.0606900025
2016-07-12,1845030.3635599983
2016-07-13,2335281.6700199973
2016-07-14,2292992.496299999
2016-07-15,2017419.0207999984
2016-07-16,2168995.4873600006
2016-07-17,1398347.6145699993
2016-07-18,1683890.0854800008
2016-07-19,1819668.87094
2016-07-20,2214141.1484400015
2016-07-21,2323200.66378
2016-07-22,2925986.3090499993
2016-07-23,2684930.291719999
2016-07-24,2511650.4171200003
2016-07-25,2748586.14862
2016-07-26,2775692.9587399997
2016-07-27,2624471.5321799982
2016-07-28,2705248.810039999
2016-07-29,2503514.65546
2016-07-30,2846319.2200800013
2016-07-31,3702402.9217000008
2016-08-01,3767592.0884599984
2016-08-02,4684006.887260001
2016-08-03,4226584.410359999
2016-08-04,3884315.973240001
2016-08-05,4017542.300230002
2016-08-06,3700479.699620001
2016-08-07,3527086.997519998
2016-08-08,3736115.504040001
2016-08-09,3864508.588949999
2016-08-10,3729024.304739998
2016-08-11,3806933.282880001
2016-08-12,3973401.3269299977
2016-08-13,4083025.973519999
2016-08-14,4490009.406289998
2016-08-15,4575940.868730001
2016-08-16,4169881.4409599993
2016-08-17,4323745.683629999
2016-08-18,4398637.235799998
2016-08-19,4133323.1193200015
2016-08-20,3853703.709099998
2016-08-21,3977660.861929998
2016-08-22,3699543.70407
2016-08-23,3847212.1098
2016-08-24,4104185.397120001
2016-08-25,4286716.843519999
2016-08-26,3989421.81484
2016-08-27,4726394.482239999
2016-08-28,4343608.671119999
2016-08-29,4464525.30298
2016-08-30,4145035.283759998
2016-08-31,4603440.524549998
2016-09-01,4632475.94953
2016-09-02,3970493.536800001
2016-09-03,2859673.487440001
2016-09-04,2760196.3900099993
2016-09-05,2855636.08161
2016-09-06,2741767.9916900005
2016-09-07,2716721.403929999
2016-09-08,2542556.14683
2016-09-09,2769681.7380599994
2016-09-10,2724011.6746200006
2016-09-11,3217827.3160800003
2016-09-12,3186502.44888
2016-09-13,3067883.3593799993
2016-09-14,3025403.0631600004
2016-09-15,3365494.4032000005
2016-09-16,3194394.2733200006
2016-09-17,3380585.576940002
2016-09-18,2918847.1301799994
2016-09-19,3062092.7100800015
2016-09-20,3199059.975540001
2016-09-21,3657000.04022
2016-09-22,3713013.587820001
2016-09-23,3427397.203019997
2016-09-24,3388115.471519999
2016-09-25,3588873.35138
2016-09-26,3285692.5756199993
2016-09-27,3394230.707349999
2016-09-28,3466175.1698000003
2016-09-29,3293236.6025600005
2016-09-30,2884885.5760399997
2016-10-01,2684833.3936800007
2016-10-02,2821932.59664
2016-10-03,2776131.1619500015
2016-10-04,2965817.129040001
2016-10-05,2822988.126639999
2016-10-06,2933159.583230002
2016-10-07,2602417.0085999984
2016-10-08,2594802.884300001
2016-10-09,2776628.695840001
2016-10-10,2644741.5512099992
2016-10-11,2087678.8239599988
2016-10-12,2302917.4725599997
2016-10-13,2489503.1986800004
2016-10-14,2201446.3415199984
2016-10-15,2324361.875740001
2016-10-16,2160490.88016
2016-10-17,2312079.423110001
2016-10-18,2666146.9382799994
2016-10-19,3023416.9931699988
2016-10-20,3007795.1795700006
2016-10-21,2818476.842480002
2016-10-22,1828716.4219199996
2016-10-23,1951701.488639997
2016-10-24,2130527.3629599996
2016-10-25,1781480.8036199994
2016-10-26,1288802.306879999
2016-10-27,1052868.2075999994
2016-10-28,1048207.2730199974
2016-10-29,957378.6660000012
2016-10-30,1118684.618110001
2016-10-31,1168290.197519999
2016-11-01,874720.2632800005
2016-11-02,858847.6571799982
2016-11-03,1507157.227839999
2016-11-04,1183162.0062599983
2016-11-05,1164135.4416900016
2016-11-06,1092406.0442399995
2016-11-07,1276216.6206399985
2016-11-08,1166159.3852999993
2016-11-09,1046468.8457999992
2016-11-10,1305461.7181199994
2016-11-11,1235312.8330300022
2016-11-12,1748525.0043400005
2016-11-13,1779089.9979299996
2016-11-14,1534731.4655999988
2016-11-15,1311076.360199999
2016-11-16,852313.5628800001
2016-11-17,1052330.26038
2016-11-18,838122.8616400007
2016-11-19,785427.467509998
2016-11-20,1406231.768190002
2016-11-21,1145587.369760001
2016-11-22,964890.36558
2016-11-23,1179445.870570002
2016-11-24,1326844.4351899996
2016-11-25,1258170.7224599998
2016-11-26,1661752.2196799982
2016-11-27,1801234.529999999
2016-11-28,1660550.5473200008
2016-11-29,1497391.850349998
2016-11-30,964202.9982200004
2016-12-01,768887.332799999
2016-12-02,692075.8195199985
2016-12-03,951731.96184
2016-12-04,931010.2961600012
2016-12-05,1139460.9429599997
2016-12-06,985724.9889000002
2016-12-07,948989.2371200006
2016-12-08,775957.80724
2016-12-09,769625.9327999987
2016-12-10,691131.067160001
2016-12-11,994347.3882000018
2016-12-12,691315.8584100008
2016-12-13,691411.7559099998
2016-12-14,911286.3404799998
2016-12-15,980371.5632100012
2016-12-16,686812.6100800019
2016-12-17,606645.5320799984
2016-12-18,603502.0373599995
2016-12-19,679019.6332799997
2016-12-20,584372.8290400002
2016-12-21,457601.30384999886
2016-12-22,345250.7324000001
2016-12-23,264991.21440000087
2016-12-24,505946.2621500008
2016-12-25,475489.9185599983
2016-12-26,427345.5877599995
2016-12-27,125327.0740799997
2016-12-28,93203.81687999888
2016-12-29,273215.4762000013
2016-12-30,397014.48917
2016-12-31,344011.6575399991
2017-01-01,93248.11438000016
2017-01-02,75572.46841999888
2017-01-03,65933.32425999828
2017-01-04,11258.247769998388
2017-01-05,476114.84855999984
2017-01-06,1362566.6639199983
2017-01-07,1184128.21696
2017-01-08,1150491.206149999
2017-01-09,1223028.943599999
2017-01-10,1163631.3450300004
2017-01-11,2160136.6921200007
2017-01-12,1886749.895919999
2017-01-13,1724355.3675599992
2017-01-14,1895272.9127200004
2017-01-15,1837541.83151
2017-01-16,1562357.0392000005
2017-01-17,1027738.1606799996
2017-01-18,1448345.06164
2017-01-19,1251964.4512200002
2017-01-20,1350450.5001799986
2017-01-21,664037.8523200005
2017-01-22,739889.5757400002
2017-01-23,833472.4301200006
2017-01-24,1681648.3102300018
2017-01-25,1438354.33512
2017-01-26,827314.38693
2017-01-27,746777.8439299986
2017-01-28,661371.4550999999
2017-01-29,1214822.3245799989
2017-01-30,856763.1156599987
2017-01-31,485715.0041099992
2017-02-01,363129.99975000136
2017-02-02,230817.35248000175
2017-02-03,226001.10540000163
2017-02-04,111398.67908999884
2017-02-05,490860.39744000137
2017-02-06,263217.06342999823
2017-02-07,80750.86799999885
2017-02-08,235819.1795599982
2017-02-09,946630.910459999
2017-02-10,801335.0505599994
2017-02-11,607528.9973600004
2017-02-12,748181.891429998
2017-02-13,840396.6272
2017-02-14,546329.2101799976
2017-02-15,526989.5493600015
2017-02-16,215023.90763000023
2017-02-17,72760.94370000064
2017-02-18,72769.43745000102
2017-02-19,181133.80432000195
2017-02-20,72785.29995000176
2017-02-21,50146.33190999925
2017-02-22,48533.88329999894
2017-02-23,0.0
2017-02-24,160200.54863999784
2017-02-25,359283.9364199992
2017-02-26,315630.6289499998
2017-02-27,0.0
2017-02-28,233134.53983999975
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-04,194366.38320000097
2017-03-05,165230.16822000034
2017-03-06,136086.81324000098
2017-03-07,549272.3300399985
2017-03-08,1006299.3630599994
2017-03-09,695252.3549400009
2017-03-10,1293422.2282800004
2017-03-11,927221.2149200012
2017-03-12,486362.9579999987
2017-03-13,358327.4353099987
2017-03-14,342154.66920999996
2017-03-15,329218.01283000037
2017-03-16,1091575.6207800005
2017-03-17,1550772.8761600014
2017-03-18,2485430.4105199985
2017-03-19,1888648.037039999
2017-03-20,1697364.9735599998
2017-03-21,1226910.4041600004
2017-03-22,1832475.5081900023
2017-03-23,1993389.2030800004
2017-03-24,2722611.361470001
2017-03-25,2484211.060799999
2017-03-26,2663154.7704000007
2017-03-27,1430779.1166600008
2017-03-28,1378974.334889999
2017-03-29,1671513.887190001
2017-03-30,1731835.4432599992
2017-03-31,1065855.5881599989
2017-04-01,1031839.9860999994
2017-04-02,963709.4194800016
2017-04-03,786675.3822399992
2017-04-04,923294.5704800002
2017-04-05,1019327.1359699984
2017-04-06,417857.5490199998
2017-04-07,611416.3673599996
2017-04-08,855422.5488600004
2017-04-09,404992.862639999
2017-04-10,499384.9607699979
2017-04-11,369299.45821999945
2017-04-12,530417.4393600002
2017-04-13,1259457.5291399993
2017-04-14,1173340.8790599983
2017-04-15,1123021.4784000013
2017-04-16,1354287.8835199997
2017-04-17,745588.4408800006
2017-04-18,597514.4836199991
2017-04-19,573155.83072
2017-04-20,260552.97759999897
2017-04-21,206840.43721999787
2017-04-22,379521.143629998
2017-04-23,205258.70735999945
2017-04-24,203649.04499999993
2017-04-25,89615.7547999993
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,228374.80540000089
2017-05-06,0.0
2017-05-07,494395.2100800015
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,466932.85496000014
2017-05-13,295542.2046600003
2017-05-14,155138.3116999995
2017-05-15,440976.78720000014
2017-05-16,375684.8427999988
2017-05-17,114352.42769999988
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,151997.21073000133
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,176598.0747720003
2017-05-26,394121.4247689992
2017-05-27,969892.185137
2017-05-28,652674.168740999
2017-05-29,294473.44961999916
2017-05-30,783733.744961001
2017-05-31,258549.99272199903
2017-06-01,91649.8721040003
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,153899.4892459996
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,176885.48977199942
2017-06-08,150699.20702799968
2017-06-09,132696.1123290006
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,788246.4984290004
2017-06-13,512988.9583669994
2017-06-14,1171968.911685001
2017-06-15,1316364.813027
2017-06-16,1016486.037580002
2017-06-17,808359.7054870017
2017-06-18,995392.658163
2017-06-19,842983.0575259998
2017-06-20,354286.94954400137
2017-06-21,918619.7210399992
2017-06-22,651304.7452729978
2017-06-23,808897.6917369999
2017-06-24,1376755.8829509988
2017-06-25,1611561.2890380006
2017-06-26,1792276.2410280015
2017-06-27,1245854.7504810002
2017-06-28,1071990.011677001
2017-06-29,1313430.8871999998
2017-06-30,1814389.125444999
2017-07-01,2174254.408315999
2017-07-02,1453542.681464998
2017-07-03,1087423.4491580017
2017-07-04,846054.8023850005
2017-07-05,826434.5878270008
2017-07-06,974410.845137
2017-07-07,1878376.0350870008
2017-07-08,1260625.7518530004
2017-07-09,1757171.2717709988
2017-07-10,2623821.779963998
2017-07-11,2686647.0796060003
2017-07-12,2323588.2220169995
2017-07-13,2473527.0679360013
2017-07-14,3039601.6894320007
2017-07-15,3230710.9830760006
2017-07-16,3270595.194691999
2017-07-17,2757612.6486840006
2017-07-18,2471630.908218
2017-07-19,2751687.494247999
2017-07-20,111924.50541200116
2017-07-21,643641.1736189984
2017-07-22,108658.51319400036
2017-07-23,452802.9299749993
2017-07-24,406754.3164229989
2017-07-25,1439446.194265999
2017-07-26,1778919.1477199998
2017-07-27,929099.6804760004
2017-07-28,331152.99915899895
2017-07-29,929316.115476001
2017-07-30,702008.534934001
2017-07-31,93941.0507129971
2017-08-01,1295544.0391740017
2017-08-02,1669894.902166998
2017-08-03,707265.4270110019
2017-08-04,333069.9440179989
2017-08-05,0.0
2017-08-06,272127.4642350003
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,580738.7903679982
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,181596.7844899986
2017-08-16,0.0
2017-08-17,232828.52136899903
2017-08-18,710124.51437
2017-08-19,512008.7437899988
2017-08-20,1052198.8989330009
2017-08-21,1202617.677352
2017-08-22,1012711.9273169992
2017-08-23,682382.289266998
2017-08-24,143757.37398300134
2017-08-25,140463.33801499754
2017-08-26,314001.81071000174
2017-08-27,285940.4306070022
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,218247.79138799943
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,592138.6620219983
2017-09-03,392048.03283300065
2017-09-04,916554.1418859996
2017-09-05,719784.1074149981
2017-09-06,355798.9009350017
2017-09-07,259850.481612999
2017-09-08,1552687.6827419996
2017-09-09,1771415.6116300002
2017-09-10,2038168.0651789997
2017-09-11,2035123.9704610016
2017-09-12,2070192.0112500004
2017-09-13,2681697.2054709997
2017-09-14,3233700.004767999
2017-09-15,2617797.102219999
2017-09-16,2560134.307155002
2017-09-17,2514070.791103
2017-09-18,2124817.066738
2017-09-19,2368736.992261002
2017-09-20,2471727.404768998
2017-09-21,3072245.9437269997
2017-09-22,2983027.337591
2017-09-23,2570467.4689499997
2017-09-24,2943921.562225001
2017-09-25,2249202.093804
2017-09-26,2476702.0307370014
2017-09-27,1391951.221701
2017-09-28,1519901.495843999
2017-09-29,1873566.8733110016
2017-09-30,1083761.152927
2017-10-01,614136.1228299998
2017-10-02,607565.4383940008
2017-10-03,1502520.4661449995
2017-10-04,1678675.6311990004
2017-10-05,1366646.9364569988
2017-10-06,903456.7632959988
2017-10-07,582998.2267589998
2017-10-08,343866.55956299976
2017-10-09,64794.30200099945
2017-10-10,249238.8538499996
2017-10-11,63147.11214200035
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,137991.43079699948
2017-10-16,116393.54013000056
2017-10-17,513857.686431
2017-10-18,610379.2095029987
2017-10-19,214576.1630610004
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,257923.6593949981
2017-10-23,336175.94651799835
2017-10-24,1203394.5368070006
2017-10-25,677523.6851129979
2017-10-26,263054.57272199914
2017-10-27,679333.2024719995
2017-10-28,780950.0076209996
2017-10-29,0.0
2017-10-30,121582.58470699936
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,154989.8343870025
2017-11-06,586686.7103679981
2017-11-07,355053.6637169998
2017-11-08,0.0
2017-11-09,583551.450650001
2017-11-10,1073831.269196
2017-11-11,1307351.2494559996
2017-11-12,1812724.526733
2017-11-13,1045719.9165929984
2017-11-14,980769.217091998
2017-11-15,225202.25596499816
2017-11-16,0.0
2017-11-17,221918.95999700017
2017-11-18,191904.3650350012
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,205332.3389070015
2017-11-22,181981.3433809988
2017-11-23,537659.4545980003
2017-11-24,282219.2024210002
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,220564.88638799824
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,356322.0787170008
2017-12-09,620716.8014389984
2017-12-10,562227.4926239997
2017-12-11,256047.00842699967
2017-12-12,0.0
2017-12-13,708075.5028570015
2017-12-14,639532.4086379986
2017-12-15,0.0
2017-12-16,0.0
2017-12-17,197629.33336200193
2017-12-18,418763.08974999934
2017-12-19,732074.3558830004
2017-12-20,1539690.172921
2017-12-21,1821336.284233
2017-12-22,2087992.1118139976
2017-12-23,1984300.953056002
2017-12-24,2306340.925984001
2017-12-25,2205995.809444001
2017-12-26,1490378.3709009998
2017-12-27,1799057.369957002
2017-12-28,2280512.408239998
2017-12-29,2014141.384409001
2017-12-30,2691963.954945
2017-12-31,2527901.867512999
2018-01-01,2672472.330387
2018-01-02,1744962.553360002
2018-01-03,1622669.3786529992
2018-01-04,1503716.3536639996
2018-01-05,654589.1075100023
2018-01-06,518700.8751810007
2018-01-07,1448844.1920669992
2018-01-08,2265043.3185409997
2018-01-09,2607888.6197769996
2018-01-10,2383162.408670999
2018-01-11,3307343.789870998
2018-01-12,3112910.0287269987
2018-01-13,2755390.4187600017
2018-01-14,3263161.7461779993
2018-01-15,3282011.342127001
2018-01-16,3747952.323069999
2018-01-17,3852633.936828001
2018-01-18,3688379.7131459992
2018-01-19,3421501.1755649988
2018-01-20,3247072.777729001
2018-01-21,3758786.366115
2018-01-22,4147793.157294
2018-01-23,3970024.117240001
2018-01-24,3684529.603709999
2018-01-25,3895291.017334999
2018-01-26,3922664.746329
2018-01-27,3377823.3657629993
2018-01-28,3011278.0915009994
2018-01-29,3856677.6682189982
2018-01-30,4475041.650221998
2018-01-31,4312105.797649
2018-02-01,4679720.974411001
2018-02-02,4693777.913283
2018-02-03,4402933.008926
2018-02-04,4974590.162377
2018-02-05,5490827.920481
2018-02-06,5012971.268025
2018-02-07,5193812.932937998
2018-02-08,4606122.657147
2018-02-09,4325098.4856940005
2018-02-10,4494129.144094
2018-02-11,4897564.509144999
2018-02-12,4039934.197163999
2018-02-13,4561498.599845
2018-02-14,3744129.58698
2018-02-15,3395344.4299169984
2018-02-16,3368749.003423
2018-02-17,3078941.273924999
2018-02-18,3430267.9070969988
2018-02-19,2934555.7335509993
2018-02-20,2759344.306964997
2018-02-21,3554682.880554002
2018-02-22,4061496.0807540007
2018-02-23,3682083.8474790007
2018-02-24,4391622.319509001
2018-02-25,4512072.423248
2018-02-26,3489114.7411940005
2018-02-27,3327381.434730001
2018-02-28,3625065.8174140006
2018-03-01,3123748.8755409997
2018-03-02,3070041.5550529994
2018-03-03,2458726.088594999
2018-03-04,2327172.8370929994
2018-03-05,2312217.347112002
2018-03-06,3686789.354978999
2018-03-07,4385438.731745999
2018-03-08,4894898.1605549995
2018-03-09,4902190.472491
2018-03-10,5200343.472674999
2018-03-11,4568362.979158999
2018-03-12,4957965.610478999
2018-03-13,4862114.242265999
2018-03-14,5644307.199624
2018-03-15,5416471.667409001
2018-03-16,5312172.418651
2018-03-17,5920364.506781999
2018-03-18,5714516.743984001
2018-03-19,5082032.841717999
2018-03-20,4835325.407304
2018-03-21,4903597.291663999
2018-03-22,5061602.068550998
2018-03-23,4979113.7604600005
2018-03-24,5265934.377881
2018-03-25,5408749.969787002
2018-03-26,5807468.5866519995
2018-03-27,5999577.768218998
2018-03-28,5864616.423248999
2018-03-29,6410959.720347
2018-03-30,6540536.552131001
2018-03-31,6419111.212283
2018-04-01,6602964.119555
2018-04-02,6259550.1144280005
2018-04-03,5917783.107910002
2018-04-04,6620495.369536001
2018-04-05,6538151.737694999
2018-04-06,6674512.0139150005
2018-04-07,6198704.462285999
2018-04-08,6111215.727118
2018-04-09,6561529.888503
2018-04-10,6329832.7865699995
2018-04-11,6031874.953886
2018-04-12,5241570.764591999
2018-04-13,5206557.936303001
2018-04-14,5145963.175129
2018-04-15,4662656.125313999
2018-04-16,5136926.010975001
2018-04-17,5490797.424147001
2018-04-18,4981876.066447001
2018-04-19,4607097.757608
2018-04-20,4079187.615209
2018-04-21,4064372.442728
2018-04-22,4278969.239962
2018-04-23,3922546.649572
2018-04-24,3470873.897078002
2018-04-25,4293937.571334003
2018-04-26,3840463.4589810017
2018-04-27,4123105.908075001
2018-04-28,3635476.278541999
2018-04-29,3613790.637874998
2018-04-30,4068316.252728
2018-05-01,4252496.522499999
2018-05-02,4074310.793554999
2018-05-03,3266615.7292799987
2018-05-04,3363934.416243
2018-05-05,3246912.495971998
2018-05-06,3679523.710158
2018-05-07,3899499.3219689983
2018-05-08,4267587.402763
2018-05-09,3953132.1100979983
2018-05-10,4622724.910935001
2018-05-11,5328123.338811001
2018-05-12,5224884.102412002
2018-05-13,5043208.093749002
2018-05-14,5040289.9065310005
2018-05-15,5313399.301470999
2018-05-16,5554330.490339998
2018-05-17,6006414.440474998
2018-05-18,5632157.446494998
2018-05-19,5810043.444331
2018-05-20,4989085.722293001
2018-05-21,5257298.220155999
2018-05-22,6229667.544786001
2018-05-23,6637924.553587001
2018-05-24,6556767.414105
2018-05-25,6692347.111716
2018-05-26,6848359.840134999
2018-05-27,6799711.855473999
2018-05-28,6873851.150660999
2018-05-29,6442865.547583999
2018-05-30,6624574.222638
2018-05-31,6338673.991326001
2018-06-01,6295065.119992001
2018-06-02,6126763.448951
2018-06-03,6110421.721611001
2018-06-04,6386152.322660001
2018-06-05,6142762.754073
2018-06-06,6020452.752974998
2018-06-07,5993753.108981002
2018-06-08,6204506.497888001
2018-06-09,6413588.8119359985
2018-06-10,7365889.850274
2018-06-11,7100071.204770001
2018-06-12,7458001.742176
2018-06-13,7469036.77758
2018-06-14,7187829.29772
2018-06-15,7404036.077454001
2018-06-16,7351932.4562
2018-06-17,7376715.602976
2018-06-18,7027018.6112560015
2018-06-19,6961111.2073800005
2018-06-20,6862688.421807999
2018-06-21,7080806.596636999
2018-06-22,7601714.119718999
2018-06-23,7542712.759063998
2018-06-24,7548789.035512999
2018-06-25,7426422.969486998
2018-06-26,7591541.323354999
2018-06-27,7438142.4236349985
2018-06-28,7755730.250489999
2018-06-29,7220644.626811
2018-06-30,7048430.753027998
2018-07-01,7001233.414503999
2018-07-02,6685084.6788989995
2018-07-03,6826112.656004999
2018-07-04,6712001.154894
2018-07-05,6781203.731713999
2018-07-06,6590084.397617999
2018-07-07,6301221.520990999
2018-07-08,6432202.835198998
2018-07-09,6503117.017501999
2018-07-10,7295802.175648
2018-07-11,7044502.402147001
2018-07-12,7508164.356307
2018-07-13,7394057.982695999
2018-07-14,7283304.452551
2018-07-15,7119361.349932998
2018-07-16,6229771.594255999
2018-07-17,5563185.647619
2018-07-18,5460951.296139
2018-07-19,5358679.133409001
2018-07-20,5699061.771542998
2018-07-21,5515992.894862
2018-07-22,5578516.88225
2018-07-23,5014405.4345929995
2018-07-24,4046669.620930999
2018-07-25,4522826.209721999
2018-07-26,4933804.287658999
2018-07-27,4582314.633644
2018-07-28,4548444.398984002
2018-07-29,4387524.218582001
2018-07-30,4764209.449359
2018-07-31,5400473.054319002
2018-08-01,5639925.767705999
2018-08-02,5702424.237593999
2018-08-03,5943750.390213998
2018-08-04,6441319.629801
2018-08-05,6371579.349998001
2018-08-06,6463315.691847
2018-08-07,6787312.443900999
2018-08-08,7546522.914403999
2018-08-09,6979741.670014
2018-08-10,7808058.077337
2018-08-11,7353109.199341999
2018-08-12,7322966.095648
2018-08-13,7530261.203607999
2018-08-14,7594681.355229
2018-08-15,7271987.540674999
2018-08-16,7226344.772634
2018-08-17,6628036.734549999
2018-08-18,6952499.115354
2018-08-19,6874021.338136001
2018-08-20,7374189.490706
2018-08-21,6799726.201883998
2018-08-22,7020998.583707998
2018-08-23,6644484.690430999
2018-08-24,6269598.467636999
2018-08-25,6068614.6186259985
2018-08-26,6419201.174174998
2018-08-27,5911628.09419
2018-08-28,5638216.102392998
2018-08-29,5776694.177282998
2018-08-30,5929056.897287
2018-08-31,5829716.240523001
2018-09-01,5514780.652133999
2018-09-02,5454994.356478998
2018-09-03,5495234.251337998
2018-09-04,5369813.6573290005
2018-09-05,6388153.549798999
2018-09-06,7113480.890158998
2018-09-07,7266108.852662999
2018-09-08,7936467.777566999
2018-09-09,7821769.658955999
2018-09-10,7549815.890141999
2018-09-11,7597195.368182998
2018-09-12,7311528.383005001
2018-09-13,6716621.753869999
2018-09-14,6691361.559124999
2018-09-15,6565970.291366
2018-09-16,6716893.089637
2018-09-17,7824761.787989998
2018-09-18,7312498.962038999
2018-09-19,7062808.914503999
2018-09-20,6565964.835399998
2018-09-21,5989474.964077998
2018-09-22,6213091.942635
2018-09-23,6300188.341785001
2018-09-24,6484097.630482998
2018-09-25,7050221.6846739985
2018-09-26,6969666.450723
2018-09-27,6178415.460758999
2018-09-28,6267302.050391998
2018-09-29,6458244.188522002
2018-09-30,6363866.995707
2018-10-01,6542781.459206
2018-10-02,6723364.776937999
2018-10-03,7066674.797572
2018-10-04,6485986.085283998
2018-10-05,6244299.692663999
2018-10-06,6521797.519943999
2018-10-07,6371867.992923001
2018-10-08,6104155.6055580005
2018-10-09,6255355.746329
2018-10-10,6687156.242845999
2018-10-11,8071572.476263
2018-10-12,7906080.054894999
2018-10-13,7865315.034552999
2018-10-14,8053040.724217
2018-10-15,6969492.401858998
2018-10-16,6897402.902822999
2018-10-17,6981261.768507
2018-10-18,7260957.773769999
2018-10-19,7343157.338970998
2018-10-20,7108188.387032999
2018-10-21,7053425.274076998
2018-10-22,7151297.929874999
2018-10-23,7294266.911981
2018-10-24,6916853.132936999
2018-10-25,7160317.666807
2018-10-26,7079542.134105999
2018-10-27,6866892.360947
2018-10-28,7067073.010241998
2018-10-29,7881465.495518999
2018-10-30,7729655.470515
2018-10-31,7539685.073634999
2018-11-01,7384331.167664997
2018-11-02,7313931.052862
2018-11-03,7550851.726049999
2018-11-04,6506459.535283998
2018-11-05,6906451.373873999
2018-11-06,6448698.916362001
2018-11-07,6006498.9619470015
2018-11-08,6906599.3158909995
2018-11-09,7621053.094403999
2018-11-10,7411599.713460999
2018-11-11,7586092.489261
2018-11-12,7642450.809717
2018-11-13,7957591.912139999
2018-11-14,8623878.698379
2018-11-15,8414393.623685999
2018-11-16,8672372.910169998
2018-11-17,8612442.737015
2018-11-18,8244688.045869
2018-11-19,8693953.357982999
2018-11-20,8779970.314149998
2018-11-21,8492002.413972
2018-11-22,9115270.464385998
2018-11-23,9103916.191005
2018-11-24,9421391.212661
2018-11-25,9227439.987315
2018-11-26,9398649.430899
2018-11-27,9230784.437798
2018-11-28,8723535.111762
2018-11-29,8649374.629743
2018-11-30,9017161.837906
2018-12-01,8873524.465317
2018-12-02,9006520.749525
2018-12-03,9407580.773114998
2018-12-04,9243146.11473
2018-12-05,9785418.932443
2018-12-06,9916945.231167998
2018-12-07,10062274.787507
