date,price_open,price_high,price_low,price_close,price_volume,adjusted_sopr,avg_dormancy,avg_spent_output_lifespan,coin_days_destroyed,supply_adjusted_cdd,exchange_netflow,exchange_inflow,exchange_outflow,mvrv_ratio,mvrv_zscore,nupl,nvt_ratio,active_addresses,puell_multiple,reserve_risk,utxos_profit_pct,utxos_loss_pct,supply_in_profit,supply_in_loss,net_realized_pl,realized_loss_usd,rpv_ratio,liveliness,difficulty,hash_ribbons,hash_ribbons.1,hash_ribbons.2,hodl_age_0d_1d,hodl_age_1d_1w,hodl_age_1w_1m,hodl_age_1m_3m,hodl_age_3m_6m,hodl_age_6m_1y,hodl_age_1y_2y,hodl_age_2y_3y,hodl_age_3y_4y,hodl_age_4y_5y,hodl_age_5y_7y,hodl_age_7y_10y,hodl_age_10y,drawdown_from_ath,pct_supply_in_profit
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.4,0.0,2.1922,22.51,12435410.9,0.65657215,3850.94410906,58733.21287403,54882.26876497,1.5624,0.948449942277506,0.3502,0.403211,886341.0,0.687,0.0012256453,0.0,0.0,12451061.525045998,6488794.764954001,5073.233972,688832471.49,0.0,0.60563141,26643185256535.0,184102480.52,177963439.65,Up,284097.84435,549255.83241,814413.82047,1685647.20981,1041692.09595,3352354.56333,2708399.44947,1287910.22772,1515188.5032,1306850.08401,700774.68273,1306850.08401,2386421.89254,-0.4526787749221298,0.6574
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16,0.0,1.1877,23.65,4926688.56,0.26011122,2002.85355198,60196.29193041,58193.43837843,1.5582,0.9399861693578327,0.3484,0.536782,876999.0,0.695,0.00121898,0.0,0.0,12396667.723055,6544001.066945,4869.2959109,733874257.59,0.0,0.60552235,26643185256535.0,183889238.29,178146713.86,Up,284110.03185,511398.05733,833389.42676,1685719.52231,1060677.45224,3352498.37583,2727456.30576,1287965.47772,1515253.5032,1325846.8153,700804.74523,1306906.14651,2386524.26754,-0.4548850417684611,0.6545
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.88,0.0,2.5566,35.97,10199699.94,0.53848428,-12845.94483442,57509.69588051,70355.64071493,1.5666,0.9550163419361156,0.3522,0.580636,903256.0,0.834,0.0012266915,0.0,0.0,12546841.346495995,6394646.193504002,5512.8759295,1021605217.53,0.0,0.6055012,26643185256535.0,184283216.63,178452724.6,Up,284122.3131,530361.65112,833425.45176,1666850.90352,1060723.30224,3333701.80704,2727574.20576,1288021.15272,1515319.0032,1325904.1278,700835.03898,1288021.15272,2386627.43004,-0.4496905850694468,0.6623999999999998
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.27,0.0,1.2932,27.69,5489870.59,0.28981917,3542.41070736,57630.87797892,54088.46727156,1.6,1.0111330577323885,0.3657,0.544311,945317.0,0.813,0.0012618077,0.0,0.0,12812673.207056,6129776.832943998,4822.3787273,1052589438.07,0.0,0.60540161,26643185256535.0,185250184.75,179205877.62,Up,322021.65068,473561.251,833467.80176,1685878.05356,1060777.20224,3314928.757,2746655.2558,1288086.60272,1496453.55316,1325971.5028,719813.10152,1288086.60272,2386748.70504,-0.4414498866581869,0.6764000000000001
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.5,0.0,1.9489,24.34,7617382.28,0.40211273,-2136.98754368,33864.28080637,36001.26835005,1.6161,1.0368825548040042,0.3721,0.586734,820896.0,0.795,0.0012697108,0.0,0.0,12921280.377908995,6022100.912091002,4555.9621982,1151458607.11,0.0,0.6053375,26643185256535.0,187042119.15,180015207.4,Up,284150.71935,511471.29483,852452.15805,1685960.93481,1060829.35224,3296148.34446,2765733.66834,1288149.92772,1496527.12191,1326036.6903,719848.48902,1288149.92772,2386866.04254,-0.4347816235653824,0.6820999999999998
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.67,0.0,1.3154,22.24,4959828.74,0.26181114,4046.7492649,29875.21573857,25828.46647367,1.613,1.0302766070920286,0.3709,0.603236,772941.0,0.788,0.0012518385,0.0,0.0,12859386.624652,6084907.165347999,4279.6404151,628786799.5,0.0,0.60522919,26643185256535.0,187495025.43,180702799.63,Up,303108.70064,549384.51991,776716.04539,1686042.14731,1079824.74603,3296307.11946,2765866.89334,1288211.97772,1496599.20941,1326100.5653,719883.16402,1288211.97772,2386981.01754,-0.4390034154337681,0.6788000000000001
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.25,0.0,1.2252,28.11,4814260.52,0.25411505,-2745.62009599,41561.64474829,44307.26484428,1.6338,1.0649902825861115,0.3788,0.593269,988525.0,0.855,0.0012756715,0.0,0.0,13077862.958862,5867324.581138,4484.7375366,593691149.66,0.0,0.60511852,26643185256535.0,186890439.88,180991076.37,Up,322068.18818,511520.06358,795697.87668,1667176.50352,1079875.68978,3277517.44442,2765997.38084,1288272.75272,1496669.81566,1326163.1278,719917.12652,1288272.75272,2387093.63004,-0.4303379906622399,0.6903
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.45,0.0,51.0197,37.68,198733541.15,10.48936152,-1995.94403083,39281.7541043,41277.69813513,1.6344,1.0787632827582756,0.3806,0.588226,1054699.0,0.809,0.0012807419,0.0,0.0,13131576.592724,5814573.447276,15304.7839712,1585710423.21,0.0,0.60823329,26643185256535.0,187334554.85,181281599.55,Up,397869.15084,530492.20112,833630.60176,1553584.30328,1136769.0024,3277683.95692,2785084.05588,1288338.20272,1496745.85316,1326230.5028,625222.95132,1307284.35276,2387214.90504,-0.4269660957888264,0.6930999999999999
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.68,0.0,1.1791,33.43,3931263.27,0.20748628,-1048.68373504,34119.23441444,35167.91814948,1.558,0.9452069053779268,0.3503,0.667479,969045.0,0.78,0.0012265322,0.0,0.0,12198147.029502,6748959.260498,13713.877049,490207283.6,0.0,0.60810704,26643185256535.0,188458472.35,181790616.26,Up,227365.27548,682095.82644,852619.78305,1572609.82207,1136826.3774,3277849.38817,2785224.62463,1288403.22772,1496821.39691,1326297.4403,625254.50757,1288403.22772,2387335.39254,-0.4535963497227653,0.6438
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.11,0.0,1.6992,28.64,6129861.15,0.32350967,-2805.43451227,45221.74542987,48027.17994214,1.5634,0.954134820707239,0.3527,0.644178,927292.0,0.764,0.0012195884,0.0,0.0,12359796.733592,6588228.306407999,12150.9093334,555026468.57,0.0,0.60801741,26643185256535.0,189035965.55,181963631.84,Up,246324.32552,644232.85136,814765.07672,1610582.1284,1155829.52744,3259060.30688,2785359.68088,1288465.70272,1477945.95312,1326361.7528,625284.82632,1288465.70272,2387451.15504,-0.4474468510790611,0.6523
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.96,0.0,0.8733,19.11,3911177.82,0.20640768,6109.45782298,49901.43108571,43791.97326273,1.73,1.243611626679764,0.4149,0.540943,883131.0,0.708,0.0013423114,0.0,0.0,13794753.72912,5154083.81088,10742.1723886,303833966.4,0.0,0.60789095,26690525287406.0,188751619.07,181655025.66,Up,284232.5631,568465.1262,871646.52684,1610651.1909,1155879.08994,3240251.21934,2804427.95592,1288520.95272,1478009.32812,1345367.46534,625311.63882,1288520.95272,2387553.53004,-0.3843207850980876,0.728
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34,0.0,1.0664,22.97,3764256.09,0.19864568,-4503.14571225,25863.63691274,30366.78262499,1.7473,1.2733926394207082,0.4207,0.648369,954708.0,0.946,0.0013718113,0.0,0.0,13833194.3417,5116386.9483,9513.6842318,162222997.24,0.0,0.60776213,26690525287406.0,188142522.51,181436698.99,Up,208445.39419,587437.01999,871680.73934,1629663.99094,1155924.45869,3221428.8193,2823487.61221,1288571.52772,1478067.34062,1345420.27159,625336.18257,1307521.10901,2387647.24254,-0.3871591063745533,0.7300000000000001
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.17,0.0,1.5916,27.79,4846969.17,0.25576864,650.10456987,20088.08875752,19437.98418765,1.7824,1.3339090937049627,0.4321,0.768901,902296.0,0.855,0.0013696967,0.0,0.0,14025306.710229002,4925249.579770997,8454.1023829,220575831.51,0.0,0.60765135,26690525287406.0,189411121.07,181777488.71,Up,189505.5629,568516.6887,909626.70192,1648698.39723,1155983.93369,3221594.5693,2823632.88721,1288637.82772,1478143.39062,1345489.49659,625368.35757,1307588.38401,2387770.09254,-0.3723754302612793,0.7401000000000001
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62,0.0,1.755,20.78,8281150.8,0.43696776,-1030.33636418,52738.61523743,53768.95160161,1.8438,1.4416774205056349,0.451,0.493217,927163.0,0.974,0.0014514602,0.0,0.0,14329158.295869,4622247.994130999,8447.3487491,339413969.32,0.0,0.60759765,26690525287406.0,189616993.9,181768540.01,Up,284271.09435,454833.75096,947570.3145,1629820.94094,1137084.3774,3240690.47559,2823759.53721,1288695.62772,1459258.28433,1364501.25288,625396.40757,1307647.03401,2387877.19254,-0.3507671064539304,0.7561
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29,0.0,0.5765,59.28,6892402.9,0.36366913,-1259.21465835,51455.40080637,52714.61546472,1.8533,1.459366980240535,0.454,0.19364,1015745.0,0.891,0.0014479121,0.0,0.0,14394324.096004998,4558044.693995001,8503.5628489,495980465.28,0.0,0.60752093,26690525287406.0,190733663.1,182287165.63,Up,284285.53185,322190.26943,1080285.02103,1610951.34715,1156094.49619,3240855.06309,2842855.3185,1288761.07772,1459332.39683,1364570.55288,625428.17007,1307713.44651,2387998.46754,-0.3477608494408732,0.7595
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.17,0.0,1.1589,179.78,6243736.77,0.32942916,-267.92507716,35791.91224282,36059.83731998,1.8621,1.474379269185353,0.4565,0.433832,1000037.0,0.919,0.0014620736,0.0,0.0,14402569.956021,4550673.833978999,8091.7610818,367227875.56,0.0,0.60743348,26690525287406.0,191190777.76,182439283.28,Up,246392.16927,379064.8758,1080334.89603,1611025.72215,1156147.87119,3184144.95672,2880893.05608,1288820.57772,1459399.77183,1364633.55288,625457.04507,1307773.82151,2388108.71754,-0.3428778291210933,0.7599
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29,0.0,2.2349,187.84,11973093.16,0.63168549,-5352.30361831,37981.66489543,43333.96851374,1.8277,1.4152786524374572,0.4465,0.423567,1024459.0,0.862,0.0014347185,0.0,0.0,14139805.254839998,4814357.285160001,8755.2867607,566420074.33,0.0,0.60744111,26690525287406.0,191311326.86,182883500.07,Up,322220.76318,360129.08826,1080387.26478,1383653.86542,1326791.3778,3165345.14418,2918941.03116,1288883.05272,1459470.51558,1364699.70288,625487.36382,1307837.21526,2388224.48004,-0.3558695983448111,0.7459999999999999
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.17,0.0,2.1857,50.55,8564297.3,0.4518226,-1413.23974235,38151.53159472,39564.77133707,1.7744,1.3227461344719182,0.43,0.580467,979209.0,1.13,0.0013793587,0.0,0.0,13806858.449136,5148191.590863999,10013.1712983,644631756.59,0.0,0.6073922,26690525287406.0,191978047.64,183197104.86,Up,322235.85068,398056.05084,1023572.70216,1383718.65292,1326853.5028,3127583.2566,2938032.7562,1288943.40272,1459538.85308,1364763.60288,625516.65132,1307898.45276,2388336.30504,-0.3724811675769108,0.7284
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.86,0.0,1.0197,53.5,3247963.82,0.17134045,6904.87928721,26089.01669603,19184.13740882,1.7664,1.307942261738769,0.4272,0.725328,1080825.0,0.955,0.0013754056,0.0,0.0,13599188.712739998,5357026.387260003,9760.1669319,243024033.58,0.0,0.60725519,26690525287406.0,193019581.61,184365483.22,Up,151649.7208,606598.8832,985723.1852,1383803.7023,1326935.057,3089863.0613,2957169.5556,1307978.8419,1459628.5627,1364847.4872,625555.0983,1307978.8419,2388483.1026,-0.3747893213604334,0.7173999999999998
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08,0.0,1.0517,21.05,3457476.5,0.18238329,636.50809939,15239.7375854,14603.22948601,1.7672,1.3085990294668322,0.4275,0.702387,818214.0,0.935,0.0013795091,0.0,0.0,13624541.50862,5332661.09138,8821.1528497,161996232.91,0.0,0.60712173,26690525287406.0,193586237.11,185032899.53,Up,113743.2156,644544.8884,985774.5352,1364918.5872,1345961.3846,3071066.8212,2976280.8082,1308046.9794,1440747.3976,1383875.7898,625587.6858,1308046.9794,2388607.5276,-0.3772211315284832,0.7186999999999999
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.13,0.0,1.0934,19.57,4326670.93,0.22822161,2751.3046438,35678.67283898,32927.36819518,1.7859,1.3402300441280142,0.4335,0.591847,896374.0,1.116,0.0013868244,0.0,0.0,13985433.783645,4972725.066355001,8052.1220618,328326507.59,0.0,0.60700274,26690525287406.0,193649069.52,186110943.25,Up,246456.06505,473953.97125,1042698.73675,1346029.27835,1364987.4372,3071221.7337,2995389.0983,1308112.96065,1440820.0726,1383945.59605,625619.24205,1308112.96065,2388728.0151,-0.3700789757045563,0.7376999999999999
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.2,0.0,1.8775,24.1,6429299.65,0.3391106,771.0942128,42895.83783623,42124.74362343,1.8613,1.471987444737395,0.4564,0.690599,1013646.0,0.985,0.00143752,0.0,0.0,14469701.58432,4489551.015680002,7656.3484274,178046612.59,0.0,0.60691863,26690525287406.0,194321423.9,186993917.1,Up,265429.5364,436062.8098,1061718.1456,1327147.682,1365066.1872,3071398.9212,2995561.9108,1289229.1768,1459862.4502,1384025.4398,625655.3358,1308188.4294,2388865.8276,-0.3403285824106123,0.7631999999999999
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.87,0.0,1.1249,22.2,4400840.91,0.23210941,-3954.57731347,33759.13030267,37713.70761614,1.8421,1.4381562598020634,0.4508,0.594042,921652.0,0.914,0.0014316924,0.0,0.0,14280843.42832,4679384.171680002,7271.4341955,188315542.36,0.0,0.60680099,26690525287406.0,194718857.68,187877703.71,Up,227522.7312,455045.4624,1061772.7456,1308255.7044,1384096.6148,3071556.8712,2995715.9608,1289295.4768,1459937.5252,1384096.6148,625687.5108,1308255.7044,2388988.6776,-0.3502699633606874,0.7532
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99,0.0,2.4559,20.47,8996941.35,0.47449219,-298.93997781,35137.66905136,35436.60902917,1.7001,1.1902282714133503,0.405,0.608432,930160.0,0.769,0.0013188368,0.0,0.0,13318353.09624,5642855.753760001,7662.4252254,779014825.19,0.0,0.60675947,27967152532434.0,196345705.14,188450427.98,Up,341301.7593,322340.55045,1099750.1133,1327284.6195,1403129.4549,3052754.62485,2995870.9983,1289362.2018,1460013.08145,1384168.24605,625719.89205,1308323.41065,2389112.3151,-0.3999970085521348,0.7024
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92,0.0,1.2716,22.09,4985995.83,0.26294673,461.05210841,42195.6785968,41734.62648839,1.6775,1.149815224585296,0.397,0.590677,941761.0,0.857,0.0012942111,0.0,0.0,13074328.08311,5887714.096889999,8078.0968911,690261794.38,0.0,0.60665162,27967152532434.0,195569005.61,188668719.97,Up,284430.6327,341316.75924,1061874.36208,1346304.99478,1403191.12132,3014964.70662,3052888.79098,1289418.86824,1460077.24786,1384229.07914,625747.39194,1308380.91042,2389217.31468,-0.4080126079161115,0.6895
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.06,0.0,0.8285,44.41,2669688.49,0.14078408,1733.93818535,16937.05987028,15203.12168493,1.6797,1.1530718694767,0.3978,0.726897,850345.0,0.798,0.0012958528,0.0,0.0,13220985.075396,5741988.354604,7313.9682494,208153999.22,0.0,0.60650551,27967152532434.0,195648971.06,188893795.23,Up,208592.70773,417185.41546,1061926.51208,1365334.08696,1403260.03382,2996149.80194,3053038.72223,1289482.19324,1460148.95411,1384297.06039,625778.12319,1308445.16667,2389334.65218,-0.4064616458620353,0.6971999999999999
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29,0.0,1.8894,20.7,6444190.39,0.33981356,482.85488912,17653.85991697,17171.00502785,1.6159,1.0420636849661038,0.3741,0.683139,737140.0,0.656,0.0012384778,0.0,0.0,12586322.795491004,6377550.634508997,6667.0181304,497830895.71,0.0,0.60642189,27967152532434.0,196455288.47,189263612.7,Up,189638.7343,436169.08889,1005085.29179,1403326.63382,1403326.63382,2958364.25508,3110075.24252,1270579.51981,1479182.12754,1384362.76039,625807.82319,1308507.26667,2389448.05218,-0.4315228705815241,0.6637000000000003
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68,0.0,3.0153,25.75,15036176.41,0.79285492,-5426.56315196,39868.03549524,45294.5986472,1.5565,0.9388427296786928,0.3504,0.453184,876240.0,0.836,0.0012032801,0.0,0.0,12141163.923636,6823478.256363999,6519.5198171,860758805.08,0.0,0.60648033,27967152532434.0,196239501.05,189066657.41,Up,265504.99052,360328.20142,1005126.03554,1422348.1635,1422348.1635,2939519.5379,3110201.31752,1270631.02606,1479242.09004,1384418.87914,625833.19194,1308560.31042,2389544.91468,-0.4519406869934068,0.6402
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.95,0.0,1.0494,21.26,4990996.73,0.2631605,-2139.04885402,41951.05296484,44090.10181886,1.6029,1.0182555842852257,0.3692,0.506073,899034.0,0.806,0.0012214503,0.0,0.0,12557118.582377998,6408473.597622002,6366.9316495,643608985.67,0.0,0.60637274,27967152532434.0,197058590.54,189561704.48,Up,284483.8827,341380.65924,1005176.38554,1403453.82132,1422419.4135,2920701.19572,3129322.7097,1270694.67606,1479316.19004,1384488.22914,625864.54194,1308625.86042,2389664.61468,-0.43384139076854,0.6620999999999999
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.73,0.0,3.628,20.41,13046689.11,0.68788069,-907.98478673,33207.93461849,34115.91940522,1.5658,0.9537777823349788,0.3542,0.63829,854965.0,0.728,0.0012109213,0.0,0.0,12212548.460952,6753981.219047999,6295.9382374,381262405.65,0.0,0.60639828,27967152532434.0,197387664.39,190084529.29,Up,265531.41552,379330.5936,986259.54336,1346623.60728,1498355.84472,2844979.452,3205343.51592,1270757.48856,1460422.78536,1384556.66664,625895.47944,1308690.54792,2389782.73968,-0.4483590945864716,0.6439
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29,0.0,1.2743,30.6,5457009.29,0.28770466,4452.73994554,82917.51049464,78464.7705491,1.6069,1.0236833342001634,0.3707,0.588184,950341.0,0.76,0.0012214337,0.0,0.0,12675883.132644,6291471.547356,6060.048068,1377508465.64,0.0,0.60629846,27967152532434.0,196794289.42,190448384.97,Up,322445.02956,284510.3202,1005269.79804,1346682.18228,1517388.3744,2807168.49264,3243417.65028,1270812.76356,1479453.66504,1384616.89164,625922.70444,1308747.47292,2389886.68968,-0.4324066805250672,0.6683
2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57,0.0,2.034,23.64,8791997.69,0.46351249,4630.10910809,55507.12936215,50877.02025406,1.6506,1.0981280332325478,0.3873,0.550229,934448.0,0.705,0.0012654603,0.0,0.0,13232210.864768,5735981.315231999,5172.2615547,863825928.54,0.0,0.60625375,27967152532434.0,197264854.07,190577046.18,Up,341427.45924,303491.07488,986345.99336,1327773.4526,1517455.3744,2788324.25046,3243560.86278,1270868.87606,1460550.79786,1384678.02914,625950.34194,1308805.26042,2389992.21468,-0.4191975130109471,0.6976
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.26,0.0,1.3803,18.16,4315357.4,0.22749525,3432.45828204,22181.24757629,18748.78929425,1.6399,1.078947459897403,0.3833,0.753888,807880.0,0.74,0.0012582876,0.0,0.0,12897005.035057,6071968.394943001,4725.1513795,320207521.39,0.0,0.60613519,27967152532434.0,197274194.34,190778705.49,Up,151751.78744,531131.25604,929479.69807,1346797.11353,1517517.8744,2769470.12078,3262663.42996,1270921.21981,1460610.95411,1384735.06039,625976.12319,1308859.16667,2390090.65218,-0.4207147102079308,0.6799000000000001
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.45,0.0,2.407,21.84,7084699.62,0.37347255,-1362.06804302,25337.16610496,26699.23414798,1.5823,0.979283685410187,0.3609,0.782536,782729.0,0.96,0.0012088867,0.0,0.0,12292445.58264,6677377.84736,4548.5621122,403902973.42,0.0,0.60606237,27967152532434.0,196777890.68,191014037.71,Up,208668.05773,474245.58575,929521.34807,1346857.46353,1517585.8744,2769594.22078,3262809.62996,1233038.52295,1498616.05097,1403766.93382,626004.17319,1308917.81667,2390197.75218,-0.4417088986540409,0.648
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.64,0.0,12.4251,20.76,53271906.0,2.80810013,-3358.82135162,50150.86519569,53509.68654731,1.8065,1.3679771558911322,0.4401,0.596569,964140.0,1.037,0.0013822441,0.0,0.0,14351399.556045,4619386.373954998,5661.2535474,1432200691.44,0.0,0.60675133,27967152532434.0,197336479.8,192189299.48,Up,569123.5779,398386.50453,872656.15278,1271042.65731,1498692.08847,2655910.0302,3244004.39403,1233101.08545,1498692.08847,1403838.15882,626035.93569,1308984.22917,2390319.02718,-0.3608371788988006,0.7565
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.1,0.0,1.8197,84.73,9074128.75,0.47829562,4170.59465596,65029.83896272,60859.24430676,1.852,1.4477186317021695,0.4539,0.485164,1059469.0,0.864,0.0014109433,0.0,0.0,14608284.7911,4363513.638900001,4952.1234177,506473707.07,0.0,0.60671115,27967152532434.0,198398247.51,192946636.47,Up,322520.57331,682984.74348,796815.53406,1290082.29324,1498772.07597,2656051.7802,3263149.32996,1233166.89795,1498772.07597,1403913.08382,626069.34819,1309054.09167,2390446.60218,-0.3421598816334431,0.77
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65,0.0,3.0519,41.03,11074444.55,0.58370727,-4225.18381614,48141.87472158,52367.05853772,1.8365,1.4208514278735662,0.4493,0.654201,1095697.0,0.909,0.0014077676,0.0,0.0,14443877.249759,4528771.180241,5590.7948634,446555939.32,0.0,0.60670395,27967152532434.0,198387571.76,192639005.82,Up,322535.02331,739933.28877,739933.28877,1328085.3901,1498839.22597,2656170.7802,3244322.88153,1252194.79638,1498839.22597,1403975.98382,626097.39819,1309112.74167,2390553.70218,-0.3499823697094875,0.7613
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61,0.0,2.9391,23.98,11592996.09,0.61100667,4208.86931567,46426.53994975,42217.67063408,1.7734,1.312038402453969,0.4297,0.596251,1009335.0,0.786,0.0013577755,0.0,0.0,13757738.094093,5215835.335906999,7140.1466374,487147873.81,0.0,0.6067053,27550332084344.0,198415598.96,192875076.91,Up,341524.32174,702022.21691,626127.92319,1460965.15411,1498912.30097,2656300.2802,3206533.90967,1271229.41981,1498912.30097,1404044.43382,626127.92319,1309176.56667,2390670.25218,-0.3712924372791863,0.7251000000000001
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68,0.0,2.2287,26.17,7921632.24,0.41749053,-2228.76471733,45361.22755895,47589.99227628,1.6353,1.0718952474127412,0.3816,0.644339,958257.0,0.701,0.001238669,0.0,0.0,12838107.578988,6136334.601012001,8193.394083,952507907.79,0.0,0.60664616,27550332084344.0,198006464.92,193232468.64,Up,360514.40142,702054.36066,626156.59194,1442057.60568,1498980.93222,2656421.9052,3206680.72842,1290262.06824,1498980.93222,1404108.72132,626156.59194,1309236.51042,2390779.71468,-0.4202417060256793,0.6766000000000001
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13,0.0,1.0991,18.61,2875069.4,0.15151721,-268.48277542,17572.30160123,17840.78437665,1.6469,1.091301801829576,0.386,0.921571,809032.0,0.729,0.001253016,0.0,0.0,12996121.965956995,5979088.964043003,8236.243752,259860997.47,0.0,0.60650395,27550332084344.0,197131800.53,193083883.04,Up,208727.32023,834909.28092,626181.96069,1442116.03068,1499041.66347,2618579.10834,3225785.8581,1290314.34324,1499041.66347,1404165.60882,626181.96069,1309289.55417,2390876.57718,-0.4165497854672797,0.6848999999999997
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26,0.0,1.3399,22.61,3703012.88,0.19514191,-987.07923649,13935.82122955,14922.90046604,1.606,1.020586965398126,0.3704,0.855038,774989.0,0.818,0.0012381443,0.0,0.0,12313545.659352,6662484.020648001,7406.3329566,286543189.98,0.0,0.60637546,27550332084344.0,197363526.51,193057572.79,Up,113856.17808,910849.42464,626208.97944,1423202.226,1518082.3744,2618692.09584,3244901.07528,1290370.01824,1499106.34472,1404226.19632,626208.97944,1309346.04792,2390979.73968,-0.4310205442865346,0.6489
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.12,0.0,3.9357,23.75,14122261.07,0.74417775,5648.32309296,44658.17867944,39009.85558648,1.5961,1.0030533018451415,0.3666,0.664882,916978.0,0.832,0.0012120887,0.0,0.0,12323634.369192,6653320.310808001,7148.8345267,656222893.89,0.0,0.60641849,27550332084344.0,198856950.01,193499736.26,Up,284654.3202,493400.82168,891916.86996,1404294.64632,1537133.32908,2618819.74584,3226082.2956,1309409.87292,1499179.41972,1404294.64632,626239.50444,1309409.87292,2391096.28968,-0.4374300915664421,0.6494000000000001
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.07,0.0,1.1265,23.32,9994394.91,0.52663334,-12177.55057689,32164.81980886,44342.37038575,1.62,1.045332385759937,0.3765,0.271742,954871.0,0.841,0.0012229662,0.0,0.0,12618392.199232,6359487.480768001,6732.7851845,406651324.79,0.0,0.60639358,27550332084344.0,198713995.25,194062558.16,Up,170800.91712,569336.3904,948893.984,1385385.21664,1537208.25408,2599969.51616,3226239.5456,1309473.69792,1499252.49472,1404363.09632,626270.02944,1309473.69792,2391212.83968,-0.4264323741003998,0.6649
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.59,0.0,1.6561,28.87,12475475.44,0.65734088,5418.99664873,47405.03089341,41986.03424468,1.7545,1.2752653271541987,0.4238,0.323343,961949.0,0.832,0.0013238856,0.0,0.0,13734915.715666002,5243826.464333998,6220.6092316,827073908.62,0.0,0.60640948,27550332084344.0,198999057.78,194308025.84,Up,360596.10142,417532.32796,948937.109,1366469.43696,1518299.3744,2600087.67866,3226386.1706,1328511.9526,1499320.63222,1404426.92132,626298.49194,1309533.21042,2391321.51468,-0.3788790156300189,0.7237000000000001
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93,0.0,1.6443,26.67,8043188.56,0.42378072,-1594.65015558,45189.16674696,46783.81690254,1.6514,1.0936296431326369,0.3867,0.49388,996689.0,0.779,0.0012452141,0.0,0.0,13020038.822979998,5959609.607020002,6213.3101059,920171779.04,0.0,0.6063525,27550332084344.0,198807602.42,194770632.76,Up,284694.72645,474491.21075,930002.77307,1385514.33539,1537351.52283,2581232.18648,3226540.2331,1328575.3901,1499392.22597,1423473.63225,626328.39819,1309595.74167,2391435.70218,-0.4161937735530241,0.6859999999999999
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.76,0.0,9.6708,25.25,39908917.3,2.10262729,-1702.68998743,33187.5712574,34890.26124483,1.6218,1.048062765486895,0.3771,0.5846,904698.0,0.885,0.0012301764,0.0,0.0,12720738.425286,6259772.504713999,8975.4642802,831338833.61,0.0,0.60681927,27550332084344.0,198915759.18,195053268.47,Up,360629.70767,417571.24046,986986.56836,1347616.27603,1537421.38533,2524407.95369,3264647.87996,1328635.7651,1480479.85254,1404557.80882,626356.86069,1309655.25417,2391544.37718,-0.4264480717971183,0.6702
