date,exchangeNetflowBtc
2015-01-28,-2750.54379704
2015-01-29,6795.78296714
2015-01-30,5820.96667003
2015-01-31,2218.20924028
2015-02-01,-5919.72088626
2015-02-02,-293.77645458
2015-02-03,-3699.1503473
2015-02-04,4985.11465973
2015-02-05,2086.91942981
2015-02-06,5.91746533
2015-02-07,-1698.80545704
2015-02-08,3156.33608657
2015-02-09,-9289.59327372
2015-02-10,1821.00699405
2015-02-11,2592.78400632
2015-02-12,912.68407995
2015-02-13,5071.36988874
2015-02-14,1095.46603282
2015-02-15,-3362.05745638
2015-02-16,-3395.02233366
2015-02-17,1191.7531828
2015-02-18,-2108.35765968
2015-02-19,3927.44673378
2015-02-20,1174.33131326
2015-02-21,-2472.08941603
2015-02-22,2560.95197988
2015-02-23,-2611.16429757
2015-02-24,709.21703774
2015-02-25,-10217.01482207
2015-02-26,1651.32416096
2015-02-27,305.16618702
2015-02-28,1672.23344034
2015-03-01,561.37140142
2015-03-02,-1577.28194057
2015-03-03,12245.90635679
2015-03-04,-1427.50085975
2015-03-05,-16149.31495575
2015-03-06,10322.98664134
2015-03-07,-9152.07787176
2015-03-08,170.92056679
2015-03-09,5943.37488803
2015-03-10,-1365.63300273
2015-03-11,13703.70097467
2015-03-12,-2191.11301916
2015-03-13,2789.33441278
2015-03-14,-2454.61505606
2015-03-15,1743.33518463
2015-03-16,13438.79350216
2015-03-17,-8916.26269418
2015-03-18,-4086.09239115
2015-03-19,2287.04428696
2015-03-20,-194.13623064
2015-03-21,-2304.12096717
2015-03-22,1345.00691503
2015-03-23,4517.56109444
2015-03-24,-6969.87602952
2015-03-25,304.11206351
2015-03-26,2474.49124108
2015-03-27,4495.94661519
2015-03-28,-2144.41391113
2015-03-29,1518.27743676
2015-03-30,-5236.65193766
2015-03-31,-3039.87919658
2015-04-01,-4887.97966553
2015-04-02,7984.24613055
2015-04-03,-2912.69840468
2015-04-04,-1618.12653767
2015-04-05,3807.10713377
2015-04-06,-1050.29279176
2015-04-07,3722.95981616
2015-04-08,3564.35666011
2015-04-09,-12818.43483541
2015-04-10,2292.74446587
2015-04-11,324.20308065
2015-04-12,1671.58114635
2015-04-13,3772.06739729
2015-04-14,-2495.47143517
2015-04-15,-6619.63241902
2015-04-16,3554.27870872
2015-04-17,987.06092426
2015-04-18,-2766.44790351
2015-04-19,2162.61222693
2015-04-20,-5594.59116011
2015-04-21,-1675.94052072
2015-04-22,1250.70041706
2015-04-23,3672.77768082
2015-04-24,1774.3845489
2015-04-25,2220.09637116
2015-04-26,-342.46343991
2015-04-27,2164.65378572
2015-04-28,1427.23065423
2015-04-29,-8805.6189029
2015-04-30,453.41345277
2015-05-01,10498.01874462
2015-05-02,-85.96842538
2015-05-03,136.44921225
2015-05-04,-7927.35976124
2015-05-05,787.96155217
2015-05-06,-2780.16379252
2015-05-07,1097.11945559
2015-05-08,133.34422199
2015-05-09,-936.77563561
2015-05-10,1638.41816156
2015-05-11,12972.35702402
2015-05-12,-3964.64664804
2015-05-13,3244.27410992
2015-05-14,-2092.19052063
2015-05-15,-580.12856634
2015-05-16,1699.90659695
2015-05-17,1669.94832527
2015-05-18,-2244.59009811
2015-05-19,-2949.76947248
2015-05-20,8746.28660212
2015-05-21,-3289.73871511
2015-05-22,4230.56950592
2015-05-23,2580.19184029
2015-05-24,5453.95960115
2015-05-25,-5000.20157445
2015-05-26,1475.81653312
2015-05-27,2843.41534919
2015-05-28,-4228.25032864
2015-05-29,2503.91436887
2015-05-30,1756.85473803
2015-05-31,726.2530457
2015-06-01,3496.68139956
2015-06-02,-3813.97940413
2015-06-03,-7854.18125152
2015-06-04,3087.28602207
2015-06-05,-4324.14714639
2015-06-06,20.54475742
2015-06-07,1522.57998019
2015-06-08,-295.52493509
2015-06-09,-1438.05421879
2015-06-10,1555.37449475
2015-06-11,7.47351505
2015-06-12,811.84283666
2015-06-13,2153.22127976
2015-06-14,2680.42896945
2015-06-15,-1443.93032286
2015-06-16,-3407.83046271
2015-06-17,1309.41203772
2015-06-18,-6082.43863808
2015-06-19,-753.40264218
2015-06-20,80.95105206
2015-06-21,1766.62708307
2015-06-22,1194.70499682
2015-06-23,-2663.38680655
2015-06-24,2221.33754725
2015-06-25,-776.026977
2015-06-26,1944.50962715
2015-06-27,1062.09313893
2015-06-28,-239.10617408
2015-06-29,172.35976191
2015-06-30,1924.43070913
2015-07-01,-2366.86284272
2015-07-02,4327.31794614
2015-07-03,280.78611829
2015-07-04,-1436.48196443
2015-07-05,3431.34416534
2015-07-06,-746.1910919
2015-07-07,2660.85522714
2015-07-08,-7188.38433244
2015-07-09,702.69320121
2015-07-10,72.98701582
2015-07-11,1795.5038045
2015-07-12,6440.9491764
2015-07-13,994.36994276
2015-07-14,4412.03032522
2015-07-15,11131.36063852
2015-07-16,-4300.23556565
2015-07-17,-770.44264962
2015-07-18,85.56404721
2015-07-19,5635.07633153
2015-07-20,-686.20122141
2015-07-21,-5252.79825158
2015-07-22,-3749.59894592
2015-07-23,2795.55001936
2015-07-24,-1505.94109355
2015-07-25,2932.47334418
2015-07-26,864.92094234
2015-07-27,-10876.14715533
2015-07-28,-2147.50149938
2015-07-29,-1389.07879363
2015-07-30,1067.46717036
2015-07-31,-481.62862244
2015-08-01,5082.91389237
2015-08-02,324.25436981
2015-08-03,1014.60792453
2015-08-04,422.96625066
2015-08-05,-1097.77083663
2015-08-06,4255.11103721
2015-08-07,-1768.61449037
2015-08-08,5522.57795868
2015-08-09,34061.79568388
2015-08-10,-35588.57703898
2015-08-11,-2414.93639398
2015-08-12,2033.92717553
2015-08-13,6544.00961603
2015-08-14,7351.48428762
2015-08-15,1832.31768818
2015-08-16,-104.57441863
2015-08-17,820.1156758
2015-08-18,7737.05152878
2015-08-19,2591.37899403
2015-08-20,995.79392332
2015-08-21,12233.16391122
2015-08-22,3145.84737074
2015-08-23,836.10985311
2015-08-24,1007.86432177
2015-08-25,-1417.52232099
2015-08-26,2214.69103426
2015-08-27,-1757.86113331
2015-08-28,-10692.92719502
2015-08-29,693.80116765
2015-08-30,1194.68231115
2015-08-31,-8239.41476657
2015-09-01,454.53776873
2015-09-02,2058.88689459
2015-09-03,-4487.78129258
2015-09-04,-4844.1320176
2015-09-05,3078.67194894
2015-09-06,-363.54170049
2015-09-07,309.340188
2015-09-08,1461.14721708
2015-09-09,3132.90647568
2015-09-10,3927.0730677
2015-09-11,3263.04385738
2015-09-12,2773.13782373
2015-09-13,2481.08972759
2015-09-14,-552.70049349
2015-09-15,-13470.17670599
2015-09-16,2139.392616
2015-09-17,-2762.70608812
2015-09-18,-2130.61867263
2015-09-19,1308.76894042
2015-09-20,-997.1765311
2015-09-21,-2333.50636566
2015-09-22,-4261.21935776
2015-09-23,-934.46075325
2015-09-24,-4288.36601081
2015-09-25,3576.4619598
2015-09-26,-12245.51555165
2015-09-27,1066.17693448
2015-09-28,9993.2138791
2015-09-29,5144.75481197
2015-09-30,-1889.74263554
2015-10-01,-1027.11519917
2015-10-02,-796.11010834
2015-10-03,1165.3607574
2015-10-04,252.26412479
2015-10-05,-2669.30281624
2015-10-06,-2724.4085607
2015-10-07,7797.75773089
2015-10-08,1344.35285311
2015-10-09,-3924.99517005
2015-10-10,2471.72917788
2015-10-11,-1990.48563114
2015-10-12,1303.43388078
2015-10-13,-1214.91598936
2015-10-14,14135.86234285
2015-10-15,3329.52063455
2015-10-16,-4357.09124276
2015-10-17,1605.93386584
2015-10-18,-2570.49008753
2015-10-19,-461.66301061
2015-10-20,14146.48952948
2015-10-21,-1230.63156031
2015-10-22,-133.8300912
2015-10-23,222.556124
2015-10-24,1728.53182212
2015-10-25,3815.14114731
2015-10-26,-41.69445402
2015-10-27,4486.66531363
2015-10-28,1344.71065855
2015-10-29,-4233.81375232
2015-10-30,8595.63689586
2015-10-31,-2569.33341269
2015-11-01,-2074.40925978
2015-11-02,-1749.72864451
2015-11-03,14993.6127975
2015-11-04,11405.0599429
2015-11-05,17352.58698753
2015-11-06,15829.90582823
2015-11-07,4541.75350209
2015-11-08,5744.60734685
2015-11-09,-6259.61608079
2015-11-10,-128.39406476
2015-11-11,5801.23178528
2015-11-12,-2318.16670313
2015-11-13,-5509.82966774
2015-11-14,-411.14459037
2015-11-15,2450.46210864
2015-11-16,-21297.53538409
2015-11-17,-941.37795901
2015-11-18,1847.52018206
2015-11-19,2996.98865385
2015-11-20,-915.50106001
2015-11-21,880.11226205
2015-11-22,-3164.69649977
2015-11-23,2567.11202116
2015-11-24,-165.01742146
2015-11-25,523.08253644
2015-11-26,6424.27654993
2015-11-27,9160.67865491
2015-11-28,-1767.2024866
2015-11-29,792.93281407
2015-11-30,-107.93622936
2015-12-01,4698.47394873
2015-12-02,-10945.50918638
2015-12-03,5499.46723628
2015-12-04,2354.11916107
2015-12-05,49.10770304
2015-12-06,-9199.06245733
2015-12-07,-2154.36083493
2015-12-08,-5340.16983323
2015-12-09,4274.78836067
2015-12-10,-3380.86126545
2015-12-11,6779.95627021
2015-12-12,3224.70886535
2015-12-13,-5853.59482113
2015-12-14,-7077.93144964
2015-12-15,-440.6151984
2015-12-16,-370.47834067
2015-12-17,-2630.47557241
2015-12-18,-2971.21696843
2015-12-19,16495.72464191
2015-12-20,-245.90112272
2015-12-21,-18089.61242375
2015-12-22,-10965.61423334
2015-12-23,-2864.33881532
2015-12-24,-10075.58027139
2015-12-25,-3247.1189004
2015-12-26,3095.65457688
2015-12-27,4435.34744551
2015-12-28,-73.7948891
2015-12-29,-3127.76705815
2015-12-30,386.35767561
2015-12-31,-356.81282011
2016-01-01,9687.95623367
2016-01-02,-1498.45579251
2016-01-03,-597.71038834
2016-01-04,200.05275569
2016-01-05,8607.31611552
2016-01-06,5449.19915284
2016-01-07,-1273.31635747
2016-01-08,2605.46755651
2016-01-09,2811.39758002
2016-01-10,-5879.06385817
2016-01-11,21509.40237508
2016-01-12,-13764.07353946
2016-01-13,6291.85848906
2016-01-14,-740.29828311
2016-01-15,7953.24350385
2016-01-16,1668.83542489
2016-01-17,4830.20923176
2016-01-18,-4735.67774052
2016-01-19,1993.08497561
2016-01-20,4898.959119
2016-01-21,6286.19325095
2016-01-22,6948.81418255
2016-01-23,2035.46356921
2016-01-24,6274.91866248
2016-01-25,6450.82352679
2016-01-26,27328.08417595
2016-01-27,-4684.13477485
2016-01-28,1837.0665669
2016-01-29,-4222.58155462
2016-01-30,2540.27536479
2016-01-31,-2472.97193719
2016-02-01,18682.30766432
2016-02-02,-11868.56987709
2016-02-03,6822.62695388
2016-02-04,-6494.46900368
2016-02-05,8048.48929304
2016-02-06,4740.88473059
2016-02-07,-5532.27999975
2016-02-08,12021.70525932
2016-02-09,-4365.91519243
2016-02-10,15996.39978161
2016-02-11,8665.64814782
2016-02-12,3685.86943216
2016-02-13,1263.88604127
2016-02-14,3164.68326567
2016-02-15,1321.51079211
2016-02-16,-4252.58534479
2016-02-17,4188.19669073
2016-02-18,4869.31907974
2016-02-19,5879.80768702
2016-02-20,-2443.04964904
2016-02-21,-3107.28240426
2016-02-22,1682.06835552
2016-02-23,4212.48969552
2016-02-24,-382.59277335
2016-02-25,-4576.27830921
2016-02-26,-873.37131145
2016-02-27,-3485.64638352
2016-02-28,1940.96801389
2016-02-29,2659.33554045
2016-03-01,15903.40261535
2016-03-02,-5188.30247908
2016-03-03,23643.96206793
2016-03-04,1419.63882856
2016-03-05,23805.67262538
2016-03-06,7907.86906733
2016-03-07,9703.9628707
2016-03-08,-3441.07905819
2016-03-09,21.0306181
2016-03-10,-7724.5846214
2016-03-11,1677.2262124
2016-03-12,-513.11706136
2016-03-13,-6276.37630668
2016-03-14,3421.40639864
2016-03-15,-2351.21865794
2016-03-16,9593.21839137
2016-03-17,3100.86332269
2016-03-18,-10519.13189183
2016-03-19,1226.05544389
2016-03-20,5785.82543716
2016-03-21,-11484.02589065
2016-03-22,-4434.08677337
2016-03-23,-3964.83341783
2016-03-24,-6984.40079859
2016-03-25,5621.05506337
2016-03-26,-1832.38330312
2016-03-27,2936.98555634
2016-03-28,-1387.92410976
2016-03-29,-170.430949
2016-03-30,1407.25912363
2016-03-31,2603.77540644
2016-04-01,-14305.7671536
2016-04-02,780.78182857
2016-04-03,-4321.69170445
2016-04-04,441.18286932
2016-04-05,485.21627469
2016-04-06,-1985.80707277
2016-04-07,592.78333945
2016-04-08,-3718.07601335
2016-04-09,3156.47887868
2016-04-10,9812.17755976
2016-04-11,-1206.1004536
2016-04-12,4369.90009569
2016-04-13,-2853.30050216
2016-04-14,-13714.15995441
2016-04-15,3409.86491894
2016-04-16,2087.33300314
2016-04-17,-7576.78357896
2016-04-18,7334.03059775
2016-04-19,3204.56268237
2016-04-20,4216.32060509
2016-04-21,-6399.95768038
2016-04-22,5158.69034821
2016-04-23,-252.17249537
2016-04-24,591.74701252
2016-04-25,-4064.83996251
2016-04-26,-9035.18033745
2016-04-27,1340.07737962
2016-04-28,-4121.00196456
2016-04-29,-2100.64581986
2016-04-30,2118.49265565
2016-05-01,3133.81795012
2016-05-02,-8433.0973275
2016-05-03,-7038.62769491
2016-05-04,-643.3520983
2016-05-05,4717.25380783
2016-05-06,-6598.90531034
2016-05-07,-2662.09307819
2016-05-08,-1553.13335375
2016-05-09,3706.08221335
2016-05-10,10511.70138322
2016-05-11,-5915.56197235
2016-05-12,3464.86945036
2016-05-13,4673.31583629
2016-05-14,-2306.83667327
2016-05-15,-1937.74328698
2016-05-16,-7350.47491211
2016-05-17,4815.97908072
2016-05-18,2664.60684331
2016-05-19,-16499.38010926
2016-05-20,2298.34726791
2016-05-21,-4165.3077896
2016-05-22,-400.02029063
2016-05-23,-1226.57989036
2016-05-24,7447.46206244
2016-05-25,-8263.48511872
2016-05-26,-8148.1417528
2016-05-27,-750.65321343
2016-05-28,2292.95998942
2016-05-29,12688.17144312
2016-05-30,7706.90063605
2016-05-31,19365.63853468
2016-06-01,4020.07981968
2016-06-02,9627.54205083
2016-06-03,3977.58379311
2016-06-04,9189.38408866
2016-06-05,-10102.56816624
2016-06-06,-11573.57936606
2016-06-07,2341.46995004
2016-06-08,-7687.92841793
2016-06-09,38765.32706748
2016-06-10,-14929.55381997
2016-06-11,-640.08138299
2016-06-12,-1301.09554538
2016-06-13,17516.37237098
2016-06-14,3166.38226326
2016-06-15,23269.09313908
2016-06-16,-16058.85493735
2016-06-17,5926.22213409
2016-06-18,-5253.43603015
2016-06-19,-8754.35520878
2016-06-20,-5897.86264974
2016-06-21,23689.1032278
2016-06-22,38388.49707959
2016-06-23,-17169.87780075
2016-06-24,-3584.40793019
2016-06-25,8893.83323377
2016-06-26,3614.56605211
2016-06-27,-4878.20646398
2016-06-28,1920.1097717
2016-06-29,-1117.69243665
2016-06-30,-4826.51702595
2016-07-01,4317.06137226
2016-07-02,-15265.89709494
2016-07-03,-3923.91909437
2016-07-04,6921.49843763
2016-07-05,1266.19283497
2016-07-06,10974.26877253
2016-07-07,-7995.47564114
2016-07-08,32.78891714
2016-07-09,4034.54563614
2016-07-10,944.75263094
2016-07-11,4518.25734877
2016-07-12,5803.92684231
2016-07-13,-2971.0867611
2016-07-14,5823.69906057
2016-07-15,-1614.06301001
2016-07-16,-10377.34102811
2016-07-17,-2994.35847261
2016-07-18,-861.30234562
2016-07-19,-775.73016708
2016-07-20,12305.21706737
2016-07-21,-2573.61634995
2016-07-22,8203.39894948
2016-07-23,-7440.80811053
2016-07-24,2194.24747149
2016-07-25,590.10604883
2016-07-26,14341.16757032
2016-07-27,-2716.01537429
2016-07-28,-322.68329473
2016-07-29,4277.50576761
2016-07-30,2854.34385505
2016-07-31,-5643.58886762
2016-08-01,760.5513073
2016-08-02,-3700.60429989
2016-08-03,-474.0597068
2016-08-04,-10162.75168308
2016-08-05,-1429.6923677
2016-08-06,-11647.99103676
2016-08-07,-1638.43418474
2016-08-08,-1408.16420545
2016-08-09,-12401.30148015
2016-08-10,3700.65083233
2016-08-11,-8721.17303594
2016-08-12,2440.31707952
2016-08-13,-5656.45863544
2016-08-14,-3919.03372299
2016-08-15,-5262.03715095
2016-08-16,-3468.00515416
2016-08-17,-3490.58200523
2016-08-18,1446.32463033
2016-08-19,2638.90811592
2016-08-20,-7632.74116795
2016-08-21,529.13216068
2016-08-22,4075.22729524
2016-08-23,3579.3100818
2016-08-24,4907.53714724
2016-08-25,3189.41876812
2016-08-26,-1920.38273354
2016-08-27,3409.93434534
2016-08-28,3364.74333258
2016-08-29,4346.71007806
2016-08-30,7235.79887629
2016-08-31,-4944.65612596
2016-09-01,-7785.63779193
2016-09-02,1522.94708966
2016-09-03,4416.21951458
2016-09-04,249.97604869
2016-09-05,2799.93186991
2016-09-06,-1543.24368209
2016-09-07,7135.04983956
2016-09-08,2506.9148008
2016-09-09,-153.17605102
2016-09-10,3182.30409434
2016-09-11,4653.52930226
2016-09-12,-5826.80795662
2016-09-13,-201.07644209
2016-09-14,4861.70210378
2016-09-15,-1210.6284795
2016-09-16,1150.97524704
2016-09-17,362.68803209
2016-09-18,904.69136749
2016-09-19,5605.56017541
2016-09-20,4077.01039519
2016-09-21,-2867.64320885
2016-09-22,10848.26451851
2016-09-23,-6645.97620531
2016-09-24,-2938.52522066
2016-09-25,-1534.77488352
2016-09-26,5191.28611812
2016-09-27,-9391.78926892
2016-09-28,2165.98396884
2016-09-29,8078.34394088
2016-09-30,-5858.40346357
2016-10-01,896.92407096
2016-10-02,1001.53662485
2016-10-03,-1944.81297125
2016-10-04,-2174.67781309
2016-10-05,-3816.62476052
2016-10-06,1586.55638421
2016-10-07,2682.6267663
2016-10-08,-6906.58026895
2016-10-09,1575.27692574
2016-10-10,-4890.92713272
2016-10-11,11549.78509996
2016-10-12,-1540.48778082
2016-10-13,-978.4388811
2016-10-14,-3002.17764395
2016-10-15,-214.56485758
2016-10-16,75.70693929
2016-10-17,6256.51801117
2016-10-18,2758.71345219
2016-10-19,-3398.17860753
2016-10-20,-4147.23315064
2016-10-21,-1628.64291796
2016-10-22,-2771.25407659
2016-10-23,5188.8389572
2016-10-24,2366.7286204
2016-10-25,10615.25893596
2016-10-26,1616.18743819
2016-10-27,-7423.99262646
2016-10-28,-3935.16891937
2016-10-29,6224.50671297
2016-10-30,1180.51603873
2016-10-31,-1228.13976294
2016-11-01,3067.27514968
2016-11-02,2494.31405159
2016-11-03,9881.53778377
2016-11-04,-2112.89623348
2016-11-05,-6192.53103316
2016-11-06,994.51653675
2016-11-07,1286.3471256
2016-11-08,4089.74274832
2016-11-09,7150.22059917
2016-11-10,-56.58328303
2016-11-11,-5223.7261469
2016-11-12,-234.31042009
2016-11-13,-1992.7786056
2016-11-14,-4862.88408079
2016-11-15,-2557.3046515
2016-11-16,-6258.96348554
2016-11-17,6189.68708643
2016-11-18,-2831.49014742
2016-11-19,-2351.76056814
2016-11-20,-6565.20778713
2016-11-21,189.90986037
2016-11-22,6933.368415
2016-11-23,-3057.97539181
2016-11-24,4060.79433279
2016-11-25,-2145.74045343
2016-11-26,14671.80230774
2016-11-27,-12010.38758711
2016-11-28,-4043.60063307
2016-11-29,1411.63938483
2016-11-30,-2190.32980262
2016-12-01,-971.71209057
2016-12-02,8771.49809819
2016-12-03,-766.22984954
2016-12-04,-1040.42009683
2016-12-05,-6449.11178024
2016-12-06,11609.36573569
2016-12-07,65.09486487
2016-12-08,-2661.82220842
2016-12-09,-8101.89148233
2016-12-10,2066.54789837
2016-12-11,1409.37275773
2016-12-12,-14889.82154694
2016-12-13,2772.07559396
2016-12-14,3101.83286419
2016-12-15,-6676.20532434
2016-12-16,-10577.38492155
2016-12-17,7935.42984836
2016-12-18,-9161.60927923
2016-12-19,-3156.82766136
2016-12-20,-4270.92601542
2016-12-21,-7394.8922391
2016-12-22,4027.77356767
2016-12-23,1972.78244418
2016-12-24,3718.63854737
2016-12-25,-4834.1114303
2016-12-26,5308.55041723
2016-12-27,-2617.84053981
2016-12-28,-1137.66438677
2016-12-29,2678.21217235
2016-12-30,-4360.04118171
2016-12-31,7741.66130502
2017-01-01,5293.42397891
2017-01-02,5263.02533398
2017-01-03,5415.35163926
2017-01-04,23786.51731633
2017-01-05,11246.73389061
2017-01-06,3077.20549042
2017-01-07,8646.26349517
2017-01-08,-1161.51025539
2017-01-09,-11366.63112601
2017-01-10,-5739.24926504
2017-01-11,10980.24966859
2017-01-12,-7775.93787919
2017-01-13,-10118.91788594
2017-01-14,-8735.29816689
2017-01-15,775.26131164
2017-01-16,999.4359567
2017-01-17,1177.32626462
2017-01-18,-7282.49218861
2017-01-19,-9826.04732069
2017-01-20,11255.32095907
2017-01-21,-5576.4922267
2017-01-22,410.53164305
2017-01-23,-4290.22559178
2017-01-24,-8777.98984456
2017-01-25,-2873.94281642
2017-01-26,-3863.30765279
2017-01-27,-1942.23995288
2017-01-28,1556.58271838
2017-01-29,377.0032221
2017-01-30,-1281.46358069
2017-01-31,-1400.37033089
2017-02-01,1405.64884981
2017-02-02,-3933.6950981
2017-02-03,-12813.03868411
2017-02-04,-1082.69102273
2017-02-05,-4864.57403295
2017-02-06,180.4435337
2017-02-07,1103.57408061
2017-02-08,-8427.1506384
2017-02-09,510.14189918
2017-02-10,-9859.96304455
2017-02-11,3976.79697916
2017-02-12,-6797.68683496
2017-02-13,4631.41371048
2017-02-14,1236.27760751
2017-02-15,-3646.17408666
2017-02-16,-8515.22760242
2017-02-17,10346.07711738
2017-02-18,-739.55900171
2017-02-19,739.70070892
2017-02-20,-288.4128038
2017-02-21,8854.37778641
2017-02-22,3266.20690298
2017-02-23,3738.55468806
2017-02-24,1951.7896609
2017-02-25,10446.79794356
2017-02-26,-3192.13129141
2017-02-27,-7264.94509434
2017-02-28,7966.69917824
2017-03-01,3103.21786382
2017-03-02,5780.64905834
2017-03-03,11824.87994328
2017-03-04,24737.26042153
2017-03-05,-2608.61700814
2017-03-06,5537.92045549
2017-03-07,2288.60633817
2017-03-08,9985.17374628
2017-03-09,6346.42023241
2017-03-10,8168.26429575
2017-03-11,-7332.84234029
2017-03-12,5857.91521245
2017-03-13,697.72087209
2017-03-14,-2764.83425709
2017-03-15,1094.4548302
2017-03-16,15960.83414546
2017-03-17,22673.48318288
2017-03-18,42824.75899607
2017-03-19,-2119.83067992
2017-03-20,-9312.68427564
2017-03-21,7464.45586227
2017-03-22,3826.01409587
2017-03-23,-7182.45426024
2017-03-24,16659.71743081
2017-03-25,30041.22267418
2017-03-26,6728.48991231
2017-03-27,5650.10638604
2017-03-28,-10864.98789547
2017-03-29,-13432.0136051
2017-03-30,3016.20203473
2017-03-31,9650.12465942
2017-04-01,-16032.58935442
2017-04-02,4143.93140151
2017-04-03,551.67224324
2017-04-04,-15312.1828727
2017-04-05,-6924.03064896
2017-04-06,8723.71932424
2017-04-07,941.92429248
2017-04-08,-5903.98867971
2017-04-09,85.77347815
2017-04-10,1068.10838271
2017-04-11,-272.44901058
2017-04-12,-6688.84802801
2017-04-13,-1813.74244299
2017-04-14,9354.70226119
2017-04-15,-6664.72904522
2017-04-16,-1234.26514353
2017-04-17,-9860.3735878
2017-04-18,-6623.16636677
2017-04-19,-6419.39065706
2017-04-20,-5129.89649686
2017-04-21,-278.40154082
2017-04-22,-3156.26489752
2017-04-23,-2829.98328352
2017-04-24,-14474.62955932
2017-04-25,4418.1665457
2017-04-26,3944.42506967
2017-04-27,12381.70883826
2017-04-28,6733.2972872
2017-04-29,4783.73934327
2017-04-30,12723.21232049
2017-05-01,18819.26586188
2017-05-02,10049.22397879
2017-05-03,-16876.62829993
2017-05-04,8193.99568115
2017-05-05,8839.16116016
2017-05-06,6600.19517485
2017-05-07,8947.02061901
2017-05-08,7633.39719734
2017-05-09,-8532.49664338
2017-05-10,-419.20348161
2017-05-11,11332.58829114
2017-05-12,-15585.52931467
2017-05-13,8131.56946482
2017-05-14,-2122.96362616
2017-05-15,-4223.90136311
2017-05-16,-443.27511341
2017-05-17,-22113.27900481
2017-05-18,10648.71896612
2017-05-19,3647.55767653
2017-05-20,15814.81130871
2017-05-21,18065.5605945
2017-05-22,13503.63951258
2017-05-23,-3088.58904466
2017-05-24,9287.82001979
2017-05-25,48025.94207834
2017-05-26,883.22090759
2017-05-27,17411.00657467
2017-05-28,-609.47587422
2017-05-29,-12512.01334192
2017-05-30,-968.34189724
2017-05-31,-18500.51616616
2017-06-01,7609.27555145
2017-06-02,6641.25246229
2017-06-03,-13479.07164308
2017-06-04,-1360.03482476
2017-06-05,-6226.05346824
2017-06-06,10914.90377951
2017-06-07,-14460.9207851
2017-06-08,-338.01173129
2017-06-09,1731.32225654
2017-06-10,17421.34798185
2017-06-11,9234.67951644
2017-06-12,9391.73861012
2017-06-13,6685.44767074
2017-06-14,1050.39138425
2017-06-15,-64.01632751
2017-06-16,1512.86063304
2017-06-17,3100.30630353
2017-06-18,-40044.59959293
2017-06-19,14772.01165421
2017-06-20,7759.02251659
2017-06-21,2901.18363543
2017-06-22,-8242.26483355
2017-06-23,-7597.65641766
2017-06-24,5427.61575621
2017-06-25,6661.71747909
2017-06-26,5621.46995672
2017-06-27,-1910.583636
2017-06-28,-7883.29433472
2017-06-29,16624.03820696
2017-06-30,-11143.03683743
2017-07-01,-6828.78193412
2017-07-02,6952.12302568
2017-07-03,-11933.27482986
2017-07-04,1800.64808475
2017-07-05,-4875.92039851
2017-07-06,-10530.65856468
2017-07-07,-9931.02511836
2017-07-08,-421.40991972
2017-07-09,36355.39699325
2017-07-10,6138.10154415
2017-07-11,7284.42096207
2017-07-12,-11991.74412977
2017-07-13,-15691.34055017
2017-07-14,6020.32321017
2017-07-15,13156.17963058
2017-07-16,6125.81953202
2017-07-17,6502.85948149
2017-07-18,520.7102743
2017-07-19,1419.5495793
2017-07-20,10541.33019525
2017-07-21,2317.03222721
2017-07-22,-4284.85566592
2017-07-23,-24360.69253113
2017-07-24,4351.1244918
2017-07-25,14149.88891011
2017-07-26,-4399.88141504
2017-07-27,-28473.7444944
2017-07-28,-17566.71308679
2017-07-29,27175.98790996
2017-07-30,832.12958572
2017-07-31,36153.89527536
2017-08-01,46133.74304117
2017-08-02,-152.57741011
2017-08-03,-652.25735513
2017-08-04,4963.41729511
2017-08-05,-787.16014821
2017-08-06,-9545.82595892
2017-08-07,-10357.82333319
2017-08-08,31103.89466652
2017-08-09,13707.26730701
2017-08-10,-2168.31866391
2017-08-11,3011.12669137
2017-08-12,-8689.04140096
2017-08-13,24396.70976268
2017-08-14,5819.61635695
2017-08-15,-6341.39039736
2017-08-16,24560.4489601
2017-08-17,-7684.41214679
2017-08-18,17229.29915762
2017-08-19,-11741.08810739
2017-08-20,8708.63758608
2017-08-21,8918.14174419
2017-08-22,-7540.79211658
2017-08-23,14660.84043799
2017-08-24,-30487.21575591
2017-08-25,4398.15290172
2017-08-26,10024.70693425
2017-08-27,-2782.59998501
2017-08-28,-19769.2515757
2017-08-29,19727.2018631
2017-08-30,8579.43985404
2017-08-31,-8996.92285903
2017-09-01,7895.67546178
2017-09-02,1891.35380774
2017-09-03,-3391.9086388
2017-09-04,324.13183313
2017-09-05,-18312.18848818
2017-09-06,1848.12757538
2017-09-07,-9317.28695884
2017-09-08,26286.37815495
2017-09-09,-2605.27343603
2017-09-10,20134.8956421
2017-09-11,-1662.63641492
2017-09-12,-314.04706184
2017-09-13,-5580.35137011
2017-09-14,19414.8883495
2017-09-15,14922.3164772
2017-09-16,-16002.93114942
2017-09-17,-9314.54742652
2017-09-18,-3047.18781017
2017-09-19,-11436.06910478
2017-09-20,33.06824951
2017-09-21,-4283.71459322
2017-09-22,2370.82725771
2017-09-23,-6982.27133812
2017-09-24,6939.39348208
2017-09-25,-1210.3424295
2017-09-26,-10556.58807283
2017-09-27,-8643.7425463
2017-09-28,14225.66129183
2017-09-29,7012.3844597
2017-09-30,-17070.3406996
2017-10-01,3128.55230909
