date,exchangeOutflowBtc
2015-03-06,24271.74718079
2015-03-07,27665.36223952
2015-03-08,11455.52652019
2015-03-09,28146.26010684
2015-03-10,33413.45338415
2015-03-11,29917.40477413
2015-03-12,45581.6158914
2015-03-13,27597.61821112
2015-03-14,15940.27646144
2015-03-15,8769.67805079
2015-03-16,19246.60556538
2015-03-17,33710.86125208
2015-03-18,34207.77257966
2015-03-19,24685.78422638
2015-03-20,17520.96159278
2015-03-21,21967.35899904
2015-03-22,14337.69115654
2015-03-23,15842.06724823
2015-03-24,29551.5823558
2015-03-25,28143.98688706
2015-03-26,22161.9055271
2015-03-27,23806.77910855
2015-03-28,15893.4206749
2015-03-29,17564.31375351
2015-03-30,31616.01475223
2015-03-31,26172.40422757
2015-04-01,23002.81581044
2015-04-02,20329.62812019
2015-04-03,19286.8693089
2015-04-04,8169.45242363
2015-04-05,8354.00795492
2015-04-06,14169.72436682
2015-04-07,18045.36761199
2015-04-08,30496.56311972
2015-04-09,42315.25921591
2015-04-10,22446.09782307
2015-04-11,18670.63383997
2015-04-12,12965.27948652
2015-04-13,35630.04475548
2015-04-14,36453.89242114
2015-04-15,32078.80887384
2015-04-16,27058.31247838
2015-04-17,24446.62575391
2015-04-18,26794.07345672
2015-04-19,13502.52825518
2015-04-20,30478.0312666
2015-04-21,26795.80509378
2015-04-22,21020.53035346
2015-04-23,17779.63607747
2015-04-24,22864.83273038
2015-04-25,14473.70140282
2015-04-26,24824.68488189
2015-04-27,29010.94695427
2015-04-28,29308.61079419
2015-04-29,25805.69055611
2015-04-30,23298.74648505
2015-05-01,11211.49047585
2015-05-02,10473.40217971
2015-05-03,13456.80146165
2015-05-04,34780.66912826
2015-05-05,16915.90775789
2015-05-06,28474.72337858
2015-05-07,19759.72803994
2015-05-08,24674.49596133
2015-05-09,13939.90888688
2015-05-10,11546.98818119
2015-05-11,24075.32108891
2015-05-12,26605.11653339
2015-05-13,30371.25657286
2015-05-14,24773.05417873
2015-05-15,16369.00550733
2015-05-16,9157.78209492
2015-05-17,12324.15975777
2015-05-18,27774.40867781
2015-05-19,23356.37221739
2015-05-20,27119.78001534
2015-05-21,30473.53232748
2015-05-22,36646.16037283
2015-05-23,21937.43343271
2015-05-24,13831.87576714
2015-05-25,25421.40905269
2015-05-26,27439.02048466
2015-05-27,24124.08912082
2015-05-28,26391.24765485
2015-05-29,26158.63512954
2015-05-30,24048.16946585
2015-05-31,24692.20941785
2015-06-01,30614.73643533
2015-06-02,39467.25199837
2015-06-03,36448.71870415
2015-06-04,19613.79736723
2015-06-05,33203.07562527
2015-06-06,20066.10404117
2015-06-07,19234.09495865
2015-06-08,37275.18405846
2015-06-09,25363.39344309
2015-06-10,19032.47569451
2015-06-11,24708.05708241
2015-06-12,23038.46770463
2015-06-13,18334.87487754
2015-06-14,20688.25975881
2015-06-15,26245.09007225
2015-06-16,46728.97954948
2015-06-17,40563.06252819
2015-06-18,46935.06164002
2015-06-19,69979.79428292
2015-06-20,16437.79473955
2015-06-21,10253.9296098
2015-06-22,21558.65008537
2015-06-23,17673.557558
2015-06-24,23562.72521258
2015-06-25,27618.93480673
2015-06-26,32531.78759909
2015-06-27,14194.40373508
2015-06-28,13263.18144576
2015-06-29,25596.7999442
2015-06-30,39946.95349956
2015-07-01,36911.6461712
2015-07-02,29130.83522334
2015-07-03,29026.21514604
2015-07-04,29641.62693203
2015-07-05,57749.83180578
2015-07-06,43571.71129315
2015-07-07,33844.64079594
2015-07-08,28622.34064748
2015-07-09,32049.83532741
2015-07-10,47847.5718894
2015-07-11,30211.11001972
2015-07-12,23857.56862568
2015-07-13,27126.27800614
2015-07-14,26421.23822479
2015-07-15,21781.60199447
2015-07-16,35207.2985253
2015-07-17,26542.43183408
2015-07-18,20622.25578907
2015-07-19,11932.75648498
2015-07-20,20199.28095724
2015-07-21,24224.70501671
2015-07-22,23297.35572984
2015-07-23,17273.15006969
2015-07-24,23707.89115127
2015-07-25,17405.7908745
2015-07-26,11246.58991089
2015-07-27,36977.47259103
2015-07-28,44704.35651666
2015-07-29,31419.17800795
2015-07-30,33068.00045467
2015-07-31,30015.50709277
2015-08-01,23886.0223217
2015-08-02,31325.07678728
2015-08-03,31581.82466448
2015-08-04,42791.29306361
2015-08-05,51116.56717086
2015-08-06,39603.8961104
2015-08-07,36853.54595576
2015-08-08,53782.94058883
2015-08-09,112244.53980868
2015-08-10,74278.7670612
2015-08-11,41904.66672991
2015-08-12,41488.18194528
2015-08-13,26651.5941316
2015-08-14,34055.06397495
2015-08-15,30342.54916554
2015-08-16,34189.23209539
2015-08-17,36217.07132418
2015-08-18,48554.26750326
2015-08-19,43862.20392807
2015-08-20,44234.71879365
2015-08-21,33644.66633118
2015-08-22,37391.01127447
2015-08-23,19021.25760835
2015-08-24,59294.2217797
2015-08-25,46835.23878966
2015-08-26,51889.8403861
2015-08-27,39429.09059361
2015-08-28,74427.1760906
2015-08-29,29196.67371525
2015-08-30,19954.68134484
2015-08-31,41476.69430583
2015-09-01,53123.14506802
2015-09-02,31179.56628005
2015-09-03,38165.28704088
2015-09-04,53836.86537617
2015-09-05,24858.22590663
2015-09-06,49319.85456144
2015-09-07,32709.34483176
2015-09-08,33744.30142147
2015-09-09,62079.54291023
2015-09-10,41376.41328541
2015-09-11,39609.69767915
2015-09-12,15304.67687145
2015-09-13,28472.55199705
2015-09-14,46420.889923
2015-09-15,45986.6646179
2015-09-16,47681.94973258
2015-09-17,45616.01783642
2015-09-18,49761.46092609
2015-09-19,57679.1827692
2015-09-20,50168.16281575
2015-09-21,71249.76480868
2015-09-22,52991.14879776
2015-09-23,37374.54184339
2015-09-24,30574.6094125
2015-09-25,32984.94199831
2015-09-26,35080.6901992
2015-09-27,16833.12266904
2015-09-28,39221.56030861
2015-09-29,49975.56942142
2015-09-30,43109.7702123
2015-10-01,34205.10746979
2015-10-02,31180.16890608
2015-10-03,21155.64715782
2015-10-04,16900.02353069
2015-10-05,28904.76273018
2015-10-06,38285.51701105
2015-10-07,63070.07572405
2015-10-08,27623.34848641
2015-10-09,37319.2874668
2015-10-10,14852.96979754
2015-10-11,17023.03926828
2015-10-12,32342.42162695
2015-10-13,40632.77333912
2015-10-14,31675.0980165
2015-10-15,38940.28492177
2015-10-16,62069.63272894
2015-10-17,72150.87084525
2015-10-18,24775.92668052
2015-10-19,35049.24025671
2015-10-20,52476.42827389
2015-10-21,66281.77914277
2015-10-22,39678.19907141
2015-10-23,32164.46569811
2015-10-24,36924.37165036
2015-10-25,45146.75407278
2015-10-26,63052.85329466
2015-10-27,43664.52031682
2015-10-28,68027.40887133
2015-10-29,69621.43772067
2015-10-30,79675.88244139
2015-10-31,47836.31966985
2015-11-01,46138.79832519
2015-11-02,66441.23033034
2015-11-03,118616.85215858
2015-11-04,107933.77606035
2015-11-05,203988.57876596
2015-11-06,56889.61791907
2015-11-07,46717.02445424
2015-11-08,40508.65732242
2015-11-09,81505.73056797
2015-11-10,64244.11842263
2015-11-11,73457.65550569
2015-11-12,68141.45497662
2015-11-13,57020.32907974
2015-11-14,47815.22094222
2015-11-15,43127.74906034
2015-11-16,70957.18032164
2015-11-17,51257.97718389
2015-11-18,44877.12046145
2015-11-19,37505.95142194
2015-11-20,54456.85267152
2015-11-21,34373.77737196
2015-11-22,35807.92893344
2015-11-23,33043.4695413
2015-11-24,34685.31195711
2015-11-25,38757.29303732
2015-11-26,58608.37703359
2015-11-27,130514.52859222
2015-11-28,39352.03272414
2015-11-29,35553.29577234
2015-11-30,58723.95383109
2015-12-01,151244.8847903
2015-12-02,84130.21045797
2015-12-03,52535.66294492
2015-12-04,47409.24396963
2015-12-05,77079.60902881
2015-12-06,68672.71852474
2015-12-07,62133.5542983
2015-12-08,52579.23669583
2015-12-09,53285.70232806
2015-12-10,45708.19071834
2015-12-11,51906.62904343
2015-12-12,50429.95625663
2015-12-13,49867.98698728
2015-12-14,46989.21295693
2015-12-15,62135.65563117
2015-12-16,50026.34756972
2015-12-17,54382.7179006
2015-12-18,52233.74887406
2015-12-19,52273.90937641
2015-12-20,35000.20079033
2015-12-21,72815.74320533
2015-12-22,55668.55152999
2015-12-23,49228.73246574
2015-12-24,56107.75072694
2015-12-25,45110.86743308
2015-12-26,49780.57296691
2015-12-27,20984.49730111
2015-12-28,30572.41782979
2015-12-29,30756.43573328
2015-12-30,21211.19625141
2015-12-31,43155.71417564
2016-01-01,15983.16207359
2016-01-02,14321.68397386
2016-01-03,15630.85402917
2016-01-04,23716.65882538
2016-01-05,22173.51330431
2016-01-06,20485.76951966
2016-01-07,40898.82470893
2016-01-08,21567.4453613
2016-01-09,13042.83663038
2016-01-10,20333.45690366
2016-01-11,22875.83101583
2016-01-12,38785.13877867
2016-01-13,33187.61061524
2016-01-14,29733.81175935
2016-01-15,37697.20760662
2016-01-16,37556.47911879
2016-01-17,23440.7577931
2016-01-18,38928.31743537
2016-01-19,33527.76879572
2016-01-20,42656.01826046
2016-01-21,53293.03000288
2016-01-22,49056.47158707
2016-01-23,29754.42287399
2016-01-24,28663.24321545
2016-01-25,47964.36928327
2016-01-26,52427.70365628
2016-01-27,54132.41511801
2016-01-28,48953.86513094
2016-01-29,59926.02255624
2016-01-30,50142.9894493
2016-01-31,41011.01176671
2016-02-01,44632.51698562
2016-02-02,63231.40441366
2016-02-03,39966.81330713
2016-02-04,60325.08657033
2016-02-05,69846.15622679
2016-02-06,37094.23461877
2016-02-07,36670.08882217
2016-02-08,24345.36420532
2016-02-09,50446.87019073
2016-02-10,43590.88642518
2016-02-11,56254.05770858
2016-02-12,59875.48422424
2016-02-13,47738.53527027
2016-02-14,34541.32353479
2016-02-15,61792.37672015
2016-02-16,56920.60681089
2016-02-17,50901.31663462
2016-02-18,46385.12258031
2016-02-19,41278.53158607
2016-02-20,49864.79687224
2016-02-21,49165.06728374
2016-02-22,45715.6414879
2016-02-23,65054.55086492
2016-02-24,58323.68883718
2016-02-25,59774.18603388
2016-02-26,72818.87555927
2016-02-27,44205.85304784
2016-02-28,47269.14597585
2016-02-29,66317.08905651
2016-03-01,112226.46802458
2016-03-02,80876.61168625
2016-03-03,54814.19526798
2016-03-04,58993.67638394
2016-03-05,67078.02039375
2016-03-06,39104.75224329
2016-03-07,51740.27525531
2016-03-08,57410.04449749
2016-03-09,51687.75037125
2016-03-10,51322.20292368
2016-03-11,47271.7537019
2016-03-12,50634.72039351
2016-03-13,42785.80431799
2016-03-14,57185.21658482
2016-03-15,59972.61659406
2016-03-16,51028.38815634
2016-03-17,47128.62692718
2016-03-18,70990.56389229
2016-03-19,33061.90178398
2016-03-20,36296.67044434
2016-03-21,53355.18877228
2016-03-22,49454.91154788
2016-03-23,41627.30141206
2016-03-24,51956.05369651
2016-03-25,32634.95325982
2016-03-26,26403.2212287
2016-03-27,29343.00022557
2016-03-28,39542.15446931
2016-03-29,34884.22125941
2016-03-30,43245.438349
2016-03-31,42133.14426708
2016-04-01,58660.54387028
2016-04-02,29569.09332335
2016-04-03,33848.58086297
2016-04-04,35873.00463128
2016-04-05,44000.94663484
2016-04-06,39188.82929228
2016-04-07,49440.57022392
2016-04-08,51358.37591247
2016-04-09,34350.53364416
2016-04-10,33467.62476552
2016-04-11,36709.76253921
2016-04-12,42151.08038056
2016-04-13,46598.77594068
2016-04-14,43674.86428089
2016-04-15,38987.3599925
2016-04-16,19086.0063144
2016-04-17,35570.80252533
2016-04-18,29112.23776254
2016-04-19,34173.88390029
2016-04-20,37378.41273385
2016-04-21,47277.49766231
2016-04-22,41499.5373756
2016-04-23,34644.51234798
2016-04-24,33630.9547871
2016-04-25,49046.56759578
2016-04-26,55541.4418455
2016-04-27,45219.51483272
2016-04-28,52262.99796976
2016-04-29,42912.41413098
2016-04-30,34170.00359808
2016-05-01,28385.99737145
2016-05-02,44206.11442263
2016-05-03,46785.11051883
2016-05-04,37721.13233194
2016-05-05,41445.76929745
2016-05-06,43568.26625883
2016-05-07,28158.28367959
2016-05-08,22390.820023
2016-05-09,37060.10644035
2016-05-10,36824.55314213
2016-05-11,45465.70111438
2016-05-12,43466.98235133
2016-05-13,47983.60989724
2016-05-14,36477.08380534
2016-05-15,29788.55685005
2016-05-16,41798.63167004
2016-05-17,78961.99861212
2016-05-18,54940.56239262
2016-05-19,78093.90221093
2016-05-20,57819.90161298
2016-05-21,38613.41794311
2016-05-22,31686.62737631
2016-05-23,56105.89528746
2016-05-24,57371.47640859
2016-05-25,72774.51283968
2016-05-26,69436.18308616
2016-05-27,122063.35271998
2016-05-28,94685.66803311
2016-05-29,55930.85564931
2016-05-30,51380.67977073
2016-05-31,66923.75189599
2016-06-01,65853.604088
2016-06-02,34515.60065745
2016-06-03,43268.76972973
2016-06-04,29801.1774325
2016-06-05,52478.89391699
2016-06-06,50309.42650902
2016-06-07,49791.61161548
2016-06-08,54189.44944351
2016-06-09,58164.66421603
2016-06-10,70684.67389196
2016-06-11,51932.11389873
2016-06-12,81432.49859779
2016-06-13,69052.53430593
2016-06-14,67118.88334946
2016-06-15,56310.40471447
2016-06-16,98701.55826042
2016-06-17,77555.84509855
2016-06-18,55608.79295611
2016-06-19,40262.92675477
2016-06-20,59143.31159822
2016-06-21,71835.43241504
2016-06-22,68285.62202089
2016-06-23,95114.23755166
2016-06-24,59631.20397561
2016-06-25,35294.28413794
2016-06-26,39252.75283422
2016-06-27,59678.7154429
2016-06-28,56752.51044872
2016-06-29,61388.89297461
2016-06-30,58426.83543062
2016-07-01,45830.76068107
2016-07-02,51494.97506705
2016-07-03,43906.23923313
2016-07-04,41869.11087857
2016-07-05,48986.71006958
2016-07-06,49247.23762989
2016-07-07,73446.70479809
2016-07-08,43132.11939803
2016-07-09,24763.94218633
2016-07-10,15182.19267729
2016-07-11,32757.92421052
2016-07-12,39964.28909542
2016-07-13,50042.30794114
2016-07-14,39294.15515715
2016-07-15,45488.19543896
2016-07-16,40965.94465699
2016-07-17,38203.67076046
2016-07-18,31116.16320963
2016-07-19,36120.90722391
2016-07-20,42731.9305368
2016-07-21,31535.48246745
2016-07-22,39970.60932804
2016-07-23,31812.96591035
2016-07-24,35012.71592711
2016-07-25,40129.61420866
2016-07-26,36139.73393798
2016-07-27,51327.34162978
2016-07-28,36931.61368678
2016-07-29,32299.7893684
2016-07-30,21110.73045767
2016-07-31,43458.72999208
2016-08-01,46131.0099194
2016-08-02,88583.78255499
2016-08-03,91440.73420929
2016-08-04,70834.03102102
2016-08-05,47005.59269876
2016-08-06,44024.93242476
2016-08-07,32614.71599782
2016-08-08,33847.57686506
2016-08-09,57220.20875496
2016-08-10,76550.11663465
2016-08-11,97152.30281061
2016-08-12,48921.73940813
2016-08-13,34179.48906895
2016-08-14,32832.08068451
2016-08-15,44628.72216413
2016-08-16,52013.50967461
2016-08-17,57406.08809409
2016-08-18,39034.73215058
2016-08-19,50207.71749627
2016-08-20,29208.68774378
2016-08-21,22489.28356241
2016-08-22,42910.40727121
2016-08-23,58850.46192334
2016-08-24,39710.75163293
2016-08-25,39356.38658878
2016-08-26,33834.99350856
2016-08-27,23736.21736897
2016-08-28,23903.997545
2016-08-29,46347.58176481
2016-08-30,51833.10749175
2016-08-31,46804.76688814
2016-09-01,64540.73556548
2016-09-02,45953.89111033
2016-09-03,32613.22180193
2016-09-04,35340.71397285
2016-09-05,37567.94786981
2016-09-06,46643.36931801
2016-09-07,44016.41003617
2016-09-08,44638.70888413
2016-09-09,36789.34688514
2016-09-10,22928.19762934
2016-09-11,27075.40556079
2016-09-12,34818.90033508
2016-09-13,43620.10553121
2016-09-14,34438.67276969
2016-09-15,42199.23519209
2016-09-16,37245.29353278
2016-09-17,25611.82068237
2016-09-18,29261.81840266
2016-09-19,34615.09377989
2016-09-20,37229.98401184
2016-09-21,48584.8885864
2016-09-22,29741.95167272
2016-09-23,45884.94172274
2016-09-24,26893.94671262
2016-09-25,114069.37105671
2016-09-26,37320.81896951
2016-09-27,47246.94437636
2016-09-28,46551.46804053
2016-09-29,45670.6723311
2016-09-30,48870.25123186
2016-10-01,41003.7428452
2016-10-02,34257.38191289
2016-10-03,45280.81403844
2016-10-04,46784.5135504
2016-10-05,53713.12615595
2016-10-06,44318.41724657
2016-10-07,49490.93253068
2016-10-08,57815.71348716
2016-10-09,37855.28508836
2016-10-10,45820.18166156
2016-10-11,62837.30689617
2016-10-12,57708.67076028
2016-10-13,47182.21189732
2016-10-14,44657.89056811
2016-10-15,42272.19787209
2016-10-16,53533.99580177
2016-10-17,60369.05339812
2016-10-18,85598.83494037
2016-10-19,67387.71411321
2016-10-20,58784.64238606
2016-10-21,42722.76049122
2016-10-22,43450.95175132
2016-10-23,27815.76153147
2016-10-24,48462.82891535
2016-10-25,66311.94074526
2016-10-26,49605.84223375
2016-10-27,69654.67576575
2016-10-28,51151.27783025
2016-10-29,46900.46898834
2016-10-30,35535.43180314
2016-10-31,52724.97560617
2016-11-01,61828.84543518
2016-11-02,48327.94864783
2016-11-03,61515.49016206
2016-11-04,45121.72000833
2016-11-05,38977.67741439
2016-11-06,35134.93095713
2016-11-07,50972.36864895
2016-11-08,51867.07807986
2016-11-09,56424.16755069
2016-11-10,49304.38037397
2016-11-11,39987.87106644
2016-11-12,27906.39175227
2016-11-13,33991.41120085
2016-11-14,44446.91235324
2016-11-15,48214.89553793
2016-11-16,81628.18422482
2016-11-17,59587.54201537
2016-11-18,49749.59878128
2016-11-19,39804.42619722
2016-11-20,38833.14954586
2016-11-21,35104.60070293
2016-11-22,53039.21984256
2016-11-23,49186.34307867
2016-11-24,49027.6144839
2016-11-25,51802.31215101
2016-11-26,71620.27845317
2016-11-27,33276.61187031
2016-11-28,57716.50658999
2016-11-29,44356.88166258
2016-11-30,49516.23575284
2016-12-01,54049.44904144
2016-12-02,63584.20464958
2016-12-03,39453.20057707
2016-12-04,19087.85590758
2016-12-05,58666.95613859
2016-12-06,46555.50072486
2016-12-07,51557.0471486
2016-12-08,52275.8337805
2016-12-09,48478.08364845
2016-12-10,24303.57621625
2016-12-11,21240.61421789
2016-12-12,66354.08143463
2016-12-13,39797.9438476
2016-12-14,41321.38381612
2016-12-15,50902.79099871
2016-12-16,58790.1071915
2016-12-17,32033.43574665
2016-12-18,33546.84513049
2016-12-19,41694.77919969
2016-12-20,48748.35618794
2016-12-21,65598.56677514
2016-12-22,63559.21251563
2016-12-23,78445.21049769
2016-12-24,39214.31307978
2016-12-25,41166.91151131
2016-12-26,40843.30630603
2016-12-27,53636.0022148
2016-12-28,62804.8303476
2016-12-29,56365.07168008
2016-12-30,58602.85336562
2016-12-31,26411.35713323
2017-01-01,25831.57132073
2017-01-02,45915.6920358
2017-01-03,43812.64628976
2017-01-04,76927.6713588
2017-01-05,125171.57850879
2017-01-06,104755.14958203
2017-01-07,51646.38165032
2017-01-08,45964.97554201
2017-01-09,65506.28494272
2017-01-10,69975.90501347
2017-01-11,102498.73647283
2017-01-12,90184.77845742
2017-01-13,74114.64262346
2017-01-14,41313.59299729
2017-01-15,31504.62090802
2017-01-16,39567.76437437
2017-01-17,66041.91192182
2017-01-18,63477.99392771
2017-01-19,57282.298939
2017-01-20,44857.08825962
2017-01-21,63396.42900398
2017-01-22,57361.53193555
2017-01-23,46893.3515583
2017-01-24,54940.17859373
2017-01-25,51082.11857488
2017-01-26,39390.65289787
2017-01-27,36394.77544012
2017-01-28,17932.69493927
2017-01-29,16604.11828515
2017-01-30,26559.80732811
2017-01-31,38323.33537171
2017-02-01,41721.01091806
2017-02-02,37675.03414187
2017-02-03,63987.10831195
2017-02-04,28587.55328145
2017-02-05,25304.49706093
2017-02-06,36835.12081963
2017-02-07,39889.75883725
2017-02-08,45101.97174635
2017-02-09,60200.27710765
2017-02-10,42081.74742106
2017-02-11,16298.04903263
2017-02-12,21309.85334355
2017-02-13,32361.70746173
2017-02-14,37341.56497463
2017-02-15,31042.65688441
2017-02-16,49205.42719004
2017-02-17,26868.98191968
2017-02-18,18964.47783901
2017-02-19,14964.11005131
2017-02-20,24585.23490195
2017-02-21,31687.91209091
2017-02-22,35909.46021173
2017-02-23,40798.44426309
2017-02-24,54784.14821179
2017-02-25,22382.25908479
2017-02-26,20909.76110775
2017-02-27,33457.55112892
2017-02-28,36398.35603221
2017-03-01,40632.92322479
2017-03-02,66388.10088284
2017-03-03,56666.76453396
2017-03-04,25172.41409135
2017-03-05,23929.06702076
2017-03-06,34471.74724859
2017-03-07,41978.15168885
2017-03-08,42964.18854771
2017-03-09,35010.31088732
2017-03-10,50522.47881066
2017-03-11,52211.4857868
2017-03-12,31958.72177692
2017-03-13,59883.10652909
2017-03-14,57278.62321815
2017-03-15,57630.45359765
2017-03-16,113654.65938936
2017-03-17,120696.40649993
2017-03-18,87726.29387619
2017-03-19,69430.07372201
2017-03-20,79324.51039929
2017-03-21,70929.2070647
2017-03-22,88064.79785163
2017-03-23,72573.63413807
2017-03-24,87777.46639371
2017-03-25,81473.30699759
2017-03-26,59314.00235348
2017-03-27,79003.8287624
2017-03-28,76940.71472208
2017-03-29,76541.309694
2017-03-30,84923.00270104
2017-03-31,93935.52947137
2017-04-01,66705.17905535
2017-04-02,72259.00425008
2017-04-03,76924.40601646
2017-04-04,83981.50184839
2017-04-05,73358.34073555
2017-04-06,69638.37989576
2017-04-07,68133.29870127
2017-04-08,36610.09600063
2017-04-09,37055.57545032
2017-04-10,49463.78948979
2017-04-11,56310.53179255
2017-04-12,56635.64885528
2017-04-13,68639.63554673
2017-04-14,72182.99857114
2017-04-15,54463.7662164
2017-04-16,37796.48620419
2017-04-17,56266.92134267
2017-04-18,67032.0425732
2017-04-19,67888.52728653
2017-04-20,61986.25046607
2017-04-21,54616.26885921
2017-04-22,39344.8117175
2017-04-23,37589.06844921
2017-04-24,57126.11168382
2017-04-25,52371.86175609
2017-04-26,65621.76354503
2017-04-27,62251.25649096
2017-04-28,69522.71997901
2017-04-29,54900.14740453
2017-04-30,44700.99823321
2017-05-01,72532.64763798
2017-05-02,71238.86618968
2017-05-03,80201.54122346
2017-05-04,106318.64881348
2017-05-05,95615.18097335
2017-05-06,75313.05234788
2017-05-07,71945.50209727
2017-05-08,128374.5837281
2017-05-09,117062.00536743
2017-05-10,113964.6593324
2017-05-11,95011.07402801
2017-05-12,106389.45749933
2017-05-13,60222.70237887
2017-05-14,52604.69051575
2017-05-15,90571.99516293
2017-05-16,107400.12275351
2017-05-17,179104.3731843
2017-05-18,105714.03482389
2017-05-19,135180.27868284
2017-05-20,87580.16203857
2017-05-21,79114.39455119
2017-05-22,134455.78295401
2017-05-23,128819.38736797
2017-05-24,140931.07404322
2017-05-25,145095.81469188
2017-05-26,137483.46816791
2017-05-27,102991.728738
2017-05-28,79144.90956696
2017-05-29,86676.48061734
2017-05-30,133988.46171121
2017-05-31,122129.8354894
2017-06-01,129238.23580225
2017-06-02,94280.57072595
2017-06-03,118733.08917974
2017-06-04,83961.72762045
2017-06-05,108583.5906632
2017-06-06,96866.10775672
2017-06-07,106243.61516673
2017-06-08,93197.3437872
2017-06-09,73089.34326891
2017-06-10,77326.08902136
2017-06-11,81796.76147491
2017-06-12,118556.03500958
2017-06-13,121837.36161702
2017-06-14,120082.09117552
2017-06-15,136596.50021992
2017-06-16,95062.36912258
2017-06-17,74919.76982662
2017-06-18,97970.51859562
2017-06-19,90320.21925827
2017-06-20,109205.24141784
2017-06-21,109975.2285444
2017-06-22,98212.6560385
2017-06-23,76875.24767649
2017-06-24,64859.45295062
2017-06-25,67499.64198364
2017-06-26,123946.49743039
2017-06-27,112365.08981643
2017-06-28,110016.36229212
2017-06-29,79129.95925429
2017-06-30,115236.43528671
2017-07-01,72963.65411661
2017-07-02,57836.43086964
2017-07-03,85094.55509089
2017-07-04,73228.71617281
2017-07-05,82396.13775159
2017-07-06,70985.0257136
2017-07-07,91052.19102397
2017-07-08,67756.40842789
2017-07-09,59010.27573437
2017-07-10,95685.75849486
2017-07-11,109977.46702778
2017-07-12,92723.77195666
2017-07-13,87815.22299303
2017-07-14,78649.17396327
2017-07-15,71071.37032857
2017-07-16,88212.37040208
2017-07-17,102433.35233451
2017-07-18,117082.44119076
2017-07-19,87193.47796492
2017-07-20,101764.34087742
2017-07-21,84098.53113752
2017-07-22,63704.11723025
2017-07-23,69552.70282057
2017-07-24,64064.3819099
2017-07-25,167632.92060679
2017-07-26,103928.46384452
2017-07-27,116010.75108745
2017-07-28,168975.07680124
2017-07-29,79279.32514961
2017-07-30,141742.33614871
2017-07-31,124263.37380475
2017-08-01,81780.90346491
2017-08-02,143875.06632511
2017-08-03,135102.75696964
2017-08-04,101523.74494988
2017-08-05,110276.33204149
2017-08-06,90161.85776536
2017-08-07,128420.18327299
2017-08-08,95988.74018772
2017-08-09,96124.87978933
2017-08-10,127132.5956568
2017-08-11,146777.49750706
2017-08-12,119360.14341229
2017-08-13,108333.09181135
2017-08-14,114693.1524626
2017-08-15,139149.94964412
2017-08-16,126221.60172122
2017-08-17,90994.25660587
2017-08-18,129767.53751328
2017-08-19,127655.63323901
2017-08-20,89011.34241651
2017-08-21,121276.73823181
2017-08-22,130263.3572675
2017-08-23,108627.20578355
2017-08-24,111739.0360962
2017-08-25,70504.57012907
2017-08-26,52857.29909764
2017-08-27,69137.32099808
2017-08-28,127297.36079891
2017-08-29,97082.36811253
2017-08-30,80778.32327634
2017-08-31,85712.77861104
2017-09-01,82820.64570259
2017-09-02,69104.30132425
2017-09-03,65001.68317343
2017-09-04,131592.1621142
2017-09-05,129285.9784098
2017-09-06,96062.34153097
2017-09-07,86578.38211341
2017-09-08,105847.60341133
2017-09-09,62421.46274361
2017-09-10,72815.02644008
2017-09-11,76528.11552337
2017-09-12,80727.93181016
2017-09-13,106046.34734912
2017-09-14,108936.731589
2017-09-15,178135.63635331
2017-09-16,82243.88014539
2017-09-17,51869.07803054
2017-09-18,96616.0429521
2017-09-19,80928.94550282
2017-09-20,54618.55361896
2017-09-21,59896.56064378
2017-09-22,56486.98516638
2017-09-23,44626.74936655
2017-09-24,30991.1612241
2017-09-25,62370.723049
2017-09-26,58265.21754141
2017-09-27,71919.4122865
2017-09-28,72702.76710014
2017-09-29,59714.4763413
2017-09-30,56321.61167046
2017-10-01,31439.13502572
2017-10-02,58693.90014888
2017-10-03,68178.88930617
2017-10-04,59332.2676394
2017-10-05,47667.47584024
2017-10-06,44842.15766241
2017-10-07,38493.15848446
2017-10-08,38000.21080045
2017-10-09,71321.20072195
2017-10-10,61022.73062224
2017-10-11,53128.48790402
2017-10-12,65189.47142969
2017-10-13,77896.40119697
2017-10-14,43108.98809398
2017-10-15,40520.30396148
2017-10-16,50195.89834491
2017-10-17,50720.69434156
2017-10-18,71123.56266905
2017-10-19,48209.4983788
2017-10-20,56899.96828675
2017-10-21,46500.39053058
2017-10-22,49884.21634787
2017-10-23,155168.9186435
2017-10-24,127091.41965431
2017-10-25,67167.61637727
2017-10-26,50627.39991476
2017-10-27,44749.15283301
2017-10-28,40281.00382437
2017-10-29,51644.55437622
2017-10-30,51520.91261799
2017-10-31,60522.5193107
2017-11-01,68911.28004179
2017-11-02,101597.80095454
2017-11-03,67887.37775457
2017-11-04,38026.73875786
2017-11-05,34377.78282834
2017-11-06,66412.37194891
2017-11-07,92534.14853457
2017-11-08,94911.99575382
2017-11-09,122554.72940782
2017-11-10,128603.62005091
2017-11-11,107306.40903615
2017-11-12,131521.81697991
2017-11-13,176575.78395338
2017-11-14,97756.57301722
2017-11-15,124552.22570184
2017-11-16,103246.51377138
2017-11-17,226597.5475467
2017-11-18,253517.40401403
2017-11-19,337934.34823415
2017-11-20,147083.42542373
2017-11-21,161866.57592
2017-11-22,201738.29947234
2017-11-23,156175.27610365
2017-11-24,176351.15848283
2017-11-25,130511.99481283
2017-11-26,98543.66409233
2017-11-27,107749.51050636
2017-11-28,110690.25539226
